"district","hour","sex1","sex2"
"7710","10am",18190.397,27445.812
"7711","10am",28162.738,38910.731
"7712","10am",22255.472,29089.774
"7713","10am",11229.42,13398.256
"7714","10am",23657.885,32421.118
"7715","10am",12445.24,14565.629
"7716","10am",34999.409,31982.94
"7801","10am",17701.384,25045.482
"7802","10am",23762.623,25133.055
"7803","10am",27630,40602.458
"7804","10am",15374.779,16065.314
"7805","10am",33954.864,37002.616
"7806","10am",33001.06,38816.276
"7807","10am",16611.647,25781.503
"7808","10am",15513.244,22524.494
"7809","10am",22285.922,25665.44
"7810","10am",7586.763,8866.795
"7811","10am",20763.553,33124.965
"7812","10am",76555.551,77746.994
"7813","10am",12575.306,14362.583
"7814","10am",8042.322,7602.813
"7815","10am",11435.236,14483.252
"7816","10am",57417.113,58244.232
"9101","10am",40241.345,39491.576
"9102","10am",16095.307,21804.224
"9103","10am",20240.581,25945.41
"9104","10am",13605.551,17602.397
"9105","10am",33694.225,31725.754
"9106","10am",32234.911,34523.718
"9107","10am",25256.292,30605.949
"9108","10am",17111.228,24980.621
"9109","10am",26974.453,29078.409
"9110","10am",21305.382,25527.796
"9111","10am",33930.194,29614.752
"9112","10am",19067.166,17974.747
"9113","10am",42853.24,40643.101
"9114","10am",17676.327,19680.035
"9201","10am",47647.475,43897.335
"9202","10am",32711.639,38343.897
"9203","10am",74050.149,88048.407
"9204","10am",66637.38,66930.146
"9205","10am",89486.272,94265.323
"9206","10am",42915.873,48897.606
"9207","10am",32522.052,39622.29
"9208","10am",37041.651,44579.235
"9209","10am",59673.613,64409.276
"9210","10am",46306.74,62206.703
"9211","10am",31827.594,32065.833
"9212","10am",25997.158,33039.781
"9302","10am",13758.21,17166.016
"9303","10am",45266.168,54840.204
"9304","10am",66702.353,56240.362
"9305","10am",23936.221,31316.598
"9306","10am",35701.141,36639.154
"9307","10am",23974.716,34495.445
"9308","10am",23404.569,26790.131
"9309","10am",45690.711,48852.543
"9310","10am",32870.309,42943.294
"9311","10am",47605.412,53929.354
"9312","10am",101751.344,97235.414
"9402","10am",46911.064,51214.158
"9403","10am",57203.865,57904.738
"9404","10am",30168.154,32117.48
"9405","10am",34841.007,31340.488
"9406","10am",39950.887,47832.39
"9407","10am",36460.412,48740.274
"9408","10am",27284.184,36739.949
"9409","10am",57285.605,61506.11
"9410","10am",16349.778,17258.354
"9411","10am",19793.428,20632.772
"9412","10am",10195.97,14074.713
"9413","10am",16652.524,21141.991
"9414","10am",8723.1,13665.947
"9501","10am",27229.355,36214.243
"9502","10am",28066.228,36771.596
"9503","10am",18600.11,20454.543
"9504","10am",14705.226,17724.693
"9505","10am",22837.083,29650.162
"9506","10am",19233.52,23274.354
"9507","10am",26388.207,32155.114
"9508","10am",34189.417,42873.043
"9509","10am",16923.034,19201.526
"9510","10am",23762.381,31195.657
"9511","10am",22850.512,33421.858
"9512","10am",18862.937,27987.126
"9513","10am",14496.662,16790.002
"7501","11am",99907.942,111467.065
"7502","11am",109616.244,126014.594
"7503","11am",122590.793,140518.47
"7504","11am",55095.259,60529.417
"7505","11am",54993.603,65108.052
"7506","11am",66623.049,71741.126
"7507","11am",84587.148,89451.82
"7508","11am",46834.915,57824.211
"7509","11am",94582.808,118431.793
"7510","11am",58984.108,89457.972
"7511","11am",66396.595,80431.139
"7512","11am",62763.014,71437.604
"7513","11am",57557.817,71163.251
"7514","11am",53798.807,66888.753
"7701","11am",53225.311,54761.947
