"IDH";"KREVI"
"034507";"9"
"021308";"8"
"021310";"8"
"013522";"9"
"014821";"7"
"P03730";"1"
"P07421";"3"
"018794";"4"
"021258";"6"
"P07470";"1"
"P01150";"5"
"P00737";"2"
"P05648";"1"
"P05327";"1"
"021766";"6"
"014824";"7"
"P08715";"9"
"021313";"9"
"P03485";"1"
"019807";"5"
"019808";"1"
"020963";"8"
"019809";"5"
"006248";"4"
"006630";"3"
"008877";"3"
"P01859";"2"
"008879";"5"
"P03726";"1"
"P07960";"2"
"031425";"4"
"P02687";"3"
"P02688";"3"
"016751";"1"
"P02689";"4"
"017677";"7"
"020106";"8"
"020195";"5"
"020197";"1"
"007076";"2"
"006244";"3"
"021009";"2"
"019073";"1"
"019470";"4"
"P03484";"2"
"007662";"3"
"033759";"2"
"P05329";"2"
"P05649";"2"
"P04020";"9"
"007660";"7"
"016757";"1"
"031794";"2"
"P04021";"3"
"008803";"3"
"015589";"1"
"015661";"1"
"P01146";"1"
"019116";"4"
"016949";"7"
"008804";"5"
"P04012";"4"
"P01872";"2"
"008335";"5"
"016268";"3"
"P07425";"3"
"P07853";"5"
"013950";"7"
"014112";"2"
"013071";"6"
"032404";"7"
"032605";"4"
"013505";"5"
"011798";"9"
"P04539";"4"
"P05887";"2"
"P01163";"2"
"P01697";"2"
"P03903";"1"
"P08612";"7"
"005984";"7"
"033613";"6"
"011810";"1"
"019805";"8"
"021034";"3"
"019794";"1"
"P02753";"6"
"P02385";"8"
"014114";"2"
"P02752";"7"
"032606";"1"
"P04553";"6"
"P01423";"7"
"031936";"6"
"P07172";"1"
"011442";"7"
"011972";"7"
"020687";"4"
"021038";"2"
"021070";"4"
"P03902";"1"
"P00725";"1"
"019789";"1"
"019464";"2"
"P07307";"5"
"019781";"4"
"020686";"2"
"019893";"2"
"021126";"4"
"018822";"1"
"008913";"6"
"P00123";"5"
"P01185";"2"
"018860";"2"
"019299";"1"
"019305";"2"
"031170";"1"
"P05863";"3"
"012385";"5"
"019792";"5"
"P01145";"1"
"P00723";"1"
"P00739";"2"
"020795";"9"
"030144";"9"
"034576";"8"
"P07163";"4"
"019802";"4"
"P07312";"2"
"030983";"2"
"032816";"1"
"P05483";"5"
"019574";"3"
"031907";"3"
"P04326";"1"
"P00735";"1"
"P00736";"1"
"P03128";"9"
"032818";"9"
"017624";"4"
"019427";"2"
"032817";"5"
"030119";"6"
"P07317";"2"
"018026";"6"
"021865";"5"
"019599";"5"
"019509";"1"
"018129";"9"
"P01156";"3"
"P01157";"1"
"P07682";"6"
"P01661";"1"
"P01662";"2"
"P01665";"4"
"012217";"3"
"014632";"3"
"P07132";"1"
"015674";"9"
"013902";"9"
"031206";"6"
"P03127";"2"
"021550";"8"
"021556";"8"
"P00176";"1"
"P00459";"1"
"P00714";"1"
"P01155";"2"
"P02064";"1"
"030145";"6"
"017653";"9"
"012213";"6"
"016066";"3"
"P01153";"1"
"P01158";"1"
"012822";"9"
"034286";"4"
"P03131";"5"
"012407";"9"
"031935";"2"
"P02075";"2"
"P07614";"8"
"012409";"9"
"021559";"9"
"011889";"5"
"P00186";"5"
"P04146";"9"
"P02006";"1"
"018020";"1"
"P07266";"2"
"018044";"6"
"018595";"2"
"017720";"2"
"P07319";"2"
"031146";"2"
"017620";"4"
"021625";"6"
"P07313";"2"
"P07607";"7"
"012216";"8"
"006485";"8"
"033740";"7"
"P07875";"9"
"011920";"7"
"P04328";"1"
"032792";"1"
"021616";"5"
"P01190";"2"
"031234";"1"
"011925";"3"
"P05482";"3"
"013892";"7"
"P01179";"2"
"P07471";"2"
"P03906";"2"
"030018";"3"
"017213";"3"
"021188";"2"
"017317";"3"
"P04635";"6"
"018220";"1"
"P01977";"1"
"P04292";"3"
"P01161";"2"
"P07449";"1"
"021101";"4"
"P07070";"6"
"017203";"4"
"P01421";"1"
"P07636";"1"
"P07452";"2"
"P04468";"2"
"P01154";"1"
"P00726";"1"
"P00722";"1"
"P00746";"1"
"P00742";"2"
"015950";"4"
"031675";"2"
"015965";"4"
"P03370";"6"
"019032";"5"
"P03133";"7"
"019907";"1"
"020262";"6"
"031258";"9"
"011885";"5"
"033743";"9"
"034160";"7"
"P02604";"2"
"P03940";"1"
"P03941";"3"
"P02005";"1"
"P04413";"2"
"P07472";"3"
"P07441";"3"
"034161";"9"
"P01182";"1"
"030120";"9"
"P07688";"9"
"P03283";"6"
"P07432";"9"
"030336";"7"
"P07689";"9"
"012384";"9"
"032819";"6"
"033574";"4"
"P00734";"1"
"P00732";"2"
"P02603";"1"
"P07473";"3"
"018823";"4"
"P01149";"3"
"P01144";"1"
"006209";"3"
"005201";"2"
"020499";"2"
"P06040";"2"
"012876";"1"
"005202";"3"
"P03254";"1"
"P04290";"1"
"P00750";"2"
"P00747";"1"
"P00721";"1"
"005447";"3"
"005200";"8"
"018724";"4"
"007052";"7"
"006755";"2"
"019512";"1"
"019600";"1"
"P07173";"3"
"021007";"2"
"018018";"3"
"030211";"2"
"030221";"8"
"030222";"5"
"P00733";"3"
"P03901";"1"
"P00738";"1"
"030096";"5"
"005448";"8"
"004291";"2"
"004293";"3"
"005998";"4"
"030337";"4"
"018276";"2"
"P04333";"1"
"P00741";"1"
"030280";"3"
"030126";"5"
"P04293";"1"
"P04467";"1"
"030147";"4"
"004679";"2"
"P03267";"3"
"019601";"5"
"P03089";"1"
"021870";"3"
"018828";"5"
"013209";"4"
"P04955";"8"
"030148";"4"
"P04752";"3"
"P00730";"1"
"P00731";"1"
"P00748";"3"
"P01160";"1"
"P07575";"2"
"015477";"2"
"005999";"6"
"006000";"3"
"P00279";"3"
"P04321";"1"
"P01172";"2"
"P01164";"2"
"033502";"2"
"015478";"6"
"034242";"7"
"P05013";"1"
"P05363";"2"
"P07288";"1"
"P01180";"2"
"P01137";"2"
"010043";"2"
"015479";"9"
"P07574";"3"
"004770";"3"
"P00752";"1"
"P04320";"1"
"P04299";"2"
"P01152";"1"
"019471";"2"
"020040";"5"
"P07304";"2"
"P01698";"1"
"P01189";"1"
"P01174";"1"
"P01165";"4"
"P04294";"1"
"P00716";"2"
"P00727";"1"
"P00749";"1"
"P01699";"5"
"017869";"2"
"P00718";"6"
"P03904";"2"
"P01187";"3"
"P07159";"2"
"P07298";"1"
"P07073";"3"
"018043";"3"
"021127";"1"
"018056";"6"
"P03899";"1"
"P04297";"1"
"P03900";"6"
"P03908";"1"
"012356";"6"
"P00462";"2"
"P00751";"2"
"P01138";"1"
"032570";"1"
"018835";"2"
"021076";"2"
"018175";"6"
"018088";"9"
"010044";"4"
"012451";"1"
"021073";"4"
"018439";"1"
"018021";"1"
"021098";"2"
"019594";"2"
"019072";"4"
"019795";"2"
"P07411";"3"
"031534";"1"
"019447";"2"
"021078";"3"
"017903";"3"
"012610";"6"
"031465";"1"
"015896";"2"
"015949";"5"
"016058";"3"
"018176";"1"
"P07158";"3"
"021094";"7"
"P08224";"1"
"030806";"2"
"002192";"6"
"P07316";"2"
"P03287";"2"
"P04268";"1"
"P04493";"8"
"020073";"3"
"019784";"2"
"018729";"3"
"019592";"3"
"031213";"2"
"031379";"2"
"020682";"8"
"P05168";"1"
"P07035";"2"
"017566";"8"
"017569";"5"
"017745";"6"
"030694";"2"
"018596";"1"
"021008";"3"
"P07314";"7"
"019473";"5"
"007292";"4"
"016439";"1"
"019201";"4"
"031536";"1"
"019603";"5"
"016983";"7"
"017123";"5"
"033961";"7"
"005730";"1"
"017264";"2"
"020582";"6"
"P08541";"4"
"018695";"2"
"P07291";"3"
"P07435";"3"
"031249";"2"
"019033";"5"
"016309";"7"
"016319";"3"
"P03286";"4"
"032459";"2"
"014333";"1"
"017747";"2"
"P07161";"3"
"020597";"5"
"033983";"2"
"P00655";"6"
"031905";"2"
"018178";"2"
"021091";"4"
"013013";"2"
"012996";"5"
"019787";"2"
"030695";"1"
"031466";"2"
"021035";"2"
"P07409";"4"
"P07295";"1"
"020037";"5"
"033749";"9"
"P01739";"3"
"016320";"9"
"008061";"1"
"019945";"1"
"018950";"2"
"031939";"2"
"018023";"4"
"019511";"4"
"017545";"8"
"017547";"6"
"P08068";"3"
"020222";"2"
"P04089";"2"
"019510";"1"
"019596";"4"
"P07306";"1"
"P07160";"2"
"019576";"3"
"033748";"6"
"008585";"2"
"P02866";"7"
"021041";"1"
"031147";"3"
"030734";"4"
"021095";"3"
"034220";"1"
"P04304";"3"
"P01740";"3"
"P01276";"2"
"014291";"7"
"019782";"4"
"021866";"3"
"021010";"2"
"018726";"9"
"019788";"2"
"019463";"1"
"019947";"2"
"021077";"3"
"005289";"8"
"P07423";"3"
"019469";"7"
"005827";"2"
"009263";"6"
"021216";"2"
"030891";"1"
"009755";"3"
"020984";"4"
"021096";"1"
"P03431";"3"
"018091";"4"
"018440";"1"
"021872";"2"
"021626";"4"
"019790";"1"
"018184";"2"
"019602";"2"
"P00106";"2"
"001536";"2"
"P01242";"2"
"005165";"4"
"016354";"6"
"016427";"9"
"018090";"2"
"P07171";"3"
"P07178";"9"
"019797";"5"
"P08409";"2"
"033477";"1"
"032111";"2"
"031378";"5"
"019798";"1"
"019027";"3"
"019286";"3"
"004884";"3"
"004853";"2"
"P07164";"1"
"017872";"5"
"019359";"2"
"019360";"2"
"021125";"7"
"019946";"1"
"020683";"4"
"018222";"3"
"021124";"3"
"019071";"2"
"018534";"2"
"020560";"4"
"005825";"6"
"005826";"1"
"008252";"3"
"034102";"1"
"017077";"1"
"017871";"2"
"018836";"4"
"031019";"1"
"021950";"2"
"P07297";"2"
"018324";"3"
"018689";"1"
"000841";"3"
"P08428";"1"
"010541";"1"
"010543";"4"
"P02565";"3"
"P02837";"1"
"P02838";"2"
"019021";"2"
"019634";"1"
"017075";"2"
"P00822";"2"
"033478";"1"
"P00823";"1"
"P01650";"1"
"P02842";"2"
"008701";"2"
"P04135";"4"
"011460";"2"
"P01550";"2"
"P02564";"3"
"P02830";"1"
"P02089";"1"
"P02090";"7"
"P00675";"3"
"006275";"4"
"034275";"4"
"P00881";"3"
"P00971";"9"
"019340";"5"
"019887";"3"
"019312";"2"
"019338";"2"
"019339";"1"
"020583";"5"
"P07861";"2"
"P00442";"4"
"P01016";"4"
"P00646";"3"
"031990";"8"
"P02093";"9"
"P01071";"3"
"P00989";"9"
"P00412";"2"
"P01035";"2"
"018633";"1"
"019311";"3"
"031608";"4"
"019421";"7"
"P00401";"3"
"P00389";"1"
"P00403";"1"
"P01047";"4"
"P00667";"3"
"005772";"2"
"P00686";"1"
"P00421";"3"
"021001";"6"
"P01030";"1"
"P00382";"1"
"P00387";"2"
"P01021";"7"
"P02901";"5"
"P00704";"4"
"P00408";"4"
"P01037";"7"
"P00384";"1"
"P00394";"2"
"P00696";"3"
"P00987";"1"
"P00869";"2"
"P00417";"2"
"P00418";"1"
"P00383";"2"
"P00400";"5"
"P00652";"8"
"P00411";"9"
"016297";"1"
"P00405";"2"
"005769";"1"
"P01043";"7"
"P03328";"2"
"034228";"6"
"P03336";"2"
"011958";"7"
"P00424";"2"
"P01073";"5"
"009061";"5"
"033912";"1"
"033316";"3"
"P04574";"6"
"P04949";"4"
"P04950";"5"
"019930";"6"
"007114";"2"
"015115";"3"
"016986";"1"
"016987";"2"
"016989";"1"
"013361";"4"
"021274";"7"
"013362";"1"
"013365";"6"
"016266";"7"
"P04562";"5"
"P03698";"2"
"017224";"3"
"P08510";"4"
"003959";"2"
"P04541";"4"
"003847";"3"
"008267";"7"
"010646";"9"
"P02356";"9"
"018658";"1"
"P07758";"2"
"012361";"5"
"012362";"8"
"P01334";"7"
"P01333";"8"
"P03839";"6"
"008682";"5"
"P05534";"5"
"013221";"3"
"021374";"2"
"010030";"6"
"017736";"8"
"P00139";"7"
"P02142";"5"
"009198";"1"
"020350";"3"
"019450";"4"
"P03809";"7"
"P03853";"1"
"003733";"2"
"002914";"5"
"016583";"7"
"002556";"1"
"P07491";"2"
"034035";"2"
"P05826";"4"
"P05832";"6"
"002623";"3"
"003526";"5"
"021215";"1"
"019871";"1"
"020464";"6"
"031386";"1"
"031540";"1"
"031273";"3"
"031302";"5"
"031682";"5"
"P04638";"3"
"P00559";"2"
"P07825";"5"
"021002";"1"
"P07591";"1"
"007701";"9"
"007708";"6"
"P07482";"7"
"012835";"5"
"P03346";"2"
"015683";"1"
"015651";"1"
"P07480";"1"
"P07756";"1"
"019870";"1"
"006960";"2"
"002317";"1"
"010533";"1"
"015395";"2"
"016034";"5"
"005429";"6"
"015652";"1"
"003126";"2"
"P01468";"5"
"P03276";"6"
"P04634";"3"
"019753";"7"
"003292";"5"
"005438";"6"
"020551";"4"
"032621";"2"
"019718";"7"
"016585";"5"
"020627";"2"
"016088";"1"
"005414";"1"
"030513";"1"
"030625";"2"
"012350";"7"
"P05899";"5"
"030626";"1"
"007703";"6"
"030672";"1"
"P02712";"3"
"005415";"3"
"P03280";"7"
"021197";"5"
"033756";"1"
"004091";"1"
"032683";"3"
"P02340";"2"
"004732";"3"
"003043";"2"
"002923";"3"
"032429";"1"
"032659";"6"
"020474";"8"
"008391";"6"
"P08625";"2"
"P03348";"7"
"004728";"4"
"032946";"1"
"003531";"4"
"P08067";"1"
"015384";"1"
"032947";"6"
"015385";"2"
"P03270";"4"
"030969";"3"
"008609";"3"
"P05202";"6"
"P03578";"2"
"016166";"7"
"P02366";"2"
"020498";"8"
"016411";"1"
"010105";"3"
"034042";"1"
"P08044";"5"
"016464";"5"
"015992";"2"
"010784";"1"
"010446";"1"
"010785";"5"
"031439";"5"
"013104";"2"
"014370";"1"
"014371";"5"
"P08540";"1"
"018797";"6"
"P04087";"3"
"P08532";"5"
"020820";"1"
"015044";"4"
"034689";"6"
"013254";"2"
"011050";"5"
"017246";"5"
"021609";"2"
"P08629";"3"
"018657";"5"
"016549";"9"
"016535";"2"
"030550";"5"
"014656";"6"
"P05092";"7"
"012839";"8"
"010505";"9"
"012836";"2"
"010882";"9"
"021082";"7"
"008283";"5"
"014007";"7"
"014238";"7"
"021081";"4"
"021080";"7"
"021163";"8"
"020221";"6"
"017977";"1"
"016980";"3"
"014055";"7"
"P04709";"2"
"P08619";"2"
"019310";"7"
"030692";"1"
"020561";"2"
"020550";"2"
"020206";"3"
"019621";"4"
"P07651";"5"
"P00903";"7"
"020983";"1"
"016505";"3"
"016507";"2"
"017969";"7"
"021375";"4"
"019370";"2"
"020584";"5"
"030892";"2"
"015942";"3"
"012696";"5"
"030690";"2"
"P04119";"4"
"P05723";"1"
"016504";"5"
"030291";"1"
"003024";"3"
"P02027";"6"
"009254";"7"
"P00907";"1"
"P08294";"1"
"033777";"1"
"031993";"4"
"018696";"1"
"014776";"6"
"015059";"7"
"015832";"6"
"016497";"2"
"019723";"5"
"033137";"3"
"016963";"7"
"P02367";"3"
"P07406";"4"
"P07217";"4"
"030359";"4"
"020534";"7"
"P03354";"5"
"018798";"2"
"P08626";"5"
"009273";"6"
"033313";"2"
"032623";"3"
"P02368";"9"
"015662";"4"
"020535";"7"
"020580";"2"
"018624";"3"
"032708";"3"
"P04086";"4"
"P08069";"3"
"P04085";"2"
"033705";"2"
"020960";"5"
"020559";"3"
"033913";"1"
"033403";"1"
"008380";"4"
"032620";"3"
"020093";"5"
"012304";"2"
"034570";"6"
"016952";"2"
"016826";"8"
"030837";"8"
"017132";"9"
"016827";"5"
"030150";"5"
"030151";"1"
"016862";"3"
"017828";"2"
"014835";"1"
"018448";"6"
"017507";"6"
"019612";"2"
"031451";"1"
"015721";"4"
"017827";"3"
"016619";"4"
"017299";"6"
"017300";"6"
"017301";"2"
"015311";"3"
"003308";"2"
"016861";"3"
"017302";"2"
"017639";"5"
"008915";"4"
"031864";"7"
"032136";"6"
"008918";"2"
"P03628";"2"
"P03629";"5"
"009786";"4"
"019036";"6"
"016864";"8"
"016877";"5"
"020374";"1"
"020190";"4"
"032781";"5"
"004124";"9"
"004125";"2"
"P03855";"8"
"030909";"8"
"P07372";"1"
"019938";"2"
"006313";"1"
"018057";"2"
"018226";"7"
"P08410";"3"
"008917";"7"
"003583";"4"
"P08420";"1"
"P08426";"7"
"P01228";"3"
"004428";"5"
"004490";"3"
"018225";"5"
"P03046";"2"
"010769";"7"
"031685";"6"
"033090";"2"
"015237";"6"
"019835";"2"
"019836";"5"
"019167";"5"
"010875";"2"
"015610";"1"
"014223";"1"
"015603";"2"
"021141";"2"
"019174";"6"
"015170";"3"
"020797";"1"
"020798";"1"
"019355";"7"
"011500";"3"
"P00941";"2"
"014054";"6"
"P03842";"6"
"010424";"2"
"011484";"1"
"010237";"3"
"002490";"3"
"012440";"3"
"P00951";"3"
"019981";"3"
"019090";"1"
"010893";"5"
"018992";"1"
"006565";"6"
"019354";"5"
"004238";"1"
"004239";"1"
"P04376";"2"
"030325";"5"
"007895";"3"
"008575";"3"
"011505";"2"
"015605";"8"
"003624";"2"
"004513";"1"
"P07113";"1"
"010176";"6"
"010422";"2"
"015552";"7"
"011557";"9"
"031312";"1"
"011743";"2"
"003296";"3"
"004379";"4"
"011715";"7"
"016539";"7"
"019155";"6"
"020263";"2"
"016513";"4"
"P03341";"8"
"011186";"1"
"011142";"1"
"015606";"2"
"P04387";"1"
"003653";"1"
"031227";"1"
"P03413";"3"
"018467";"2"
"019980";"3"
"016500";"5"
"020590";"4"
"021683";"1"
"P05781";"8"
"031243";"4"
"P05861";"2"
"P07152";"1"
"P03513";"4"
"021750";"7"
"031246";"6"
"P02693";"4"
"P04867";"5"
"P05681";"4"
"020917";"5"
"020023";"4"
"000640";"1"
"031244";"2"
"P07153";"3"
"P03524";"8"
"014950";"5"
"P05763";"2"
"P05748";"4"
"P05492";"3"
"P02465";"2"
"P04868";"2"
"012302";"6"
"011708";"8"
"P05772";"3"
"P03092";"4"
"P03007";"1"
"P03008";"1"
"008339";"6"
"034486";"3"
"020341";"5"
"030268";"2"
"000762";"1"
"P07263";"8"
"P01046";"5"
"P01049";"3"
"003548";"2"
"030320";"3"
"017377";"2"
"017376";"1"
"008919";"2"
"005081";"7"
"006543";"5"
"005080";"8"
"006542";"6"
"P07805";"2"
"020947";"3"
"020900";"2"
"020901";"5"
"000703";"3"
"016926";"6"
"016927";"6"
"016929";"3"
"034513";"1"
"P05932";"2"
"001687";"5"
"P07802";"3"
"030334";"3"
"021014";"2"
"009333";"2"
"017939";"2"
"030226";"4"
"017938";"1"
"009332";"4"
"003349";"1"
"003350";"2"
"018336";"2"
"019628";"1"
"020378";"2"
"P08261";"7"
"018366";"1"
"018386";"2"
"010389";"9"
"006756";"7"
"P04386";"1"
"003211";"1"
"010513";"8"
"034243";"9"
"P04379";"2"
"008213";"2"
"007331";"7"
"009784";"1"
"008212";"2"
"018385";"1"
"P03009";"2"
"004008";"3"
"P08561";"3"
"033842";"6"
"008466";"2"
"P03005";"1"
"031134";"6"
"014323";"1"
"021984";"1"
"P01480";"3"
"008277";"3"
"000570";"1"
"P05927";"5"
"018071";"4"
"017195";"2"
"017937";"3"
"005276";"1"
"030227";"2"
"012963";"4"
"017913";"4"
"003647";"3"
"P07804";"3"
"001176";"1"
"008400";"1"
"008452";"2"
"020265";"5"
"020243";"2"
"017867";"4"
"020673";"2"
"005277";"2"
"003643";"2"
"019331";"3"
"030385";"6"
"000847";"1"
"P03004";"3"
"P01482";"3"
"001175";"2"
"030652";"6"
"P07550";"4"
"000449";"1"
"031241";"1"
"004473";"5"
"P08293";"7"
"P08365";"1"
"006555";"9"
"006559";"3"
"P04772";"6"
"003215";"2"
"000438";"2"
"016531";"2"
"020671";"1"
"P04246";"4"
"032780";"4"
"003295";"5"
"015918";"5"
"032967";"1"
"P03649";"2"
"P07767";"7"
"019239";"4"
"030950";"2"
"010301";"9"
"012038";"5"
"P05051";"2"
"P07037";"2"
"019391";"2"
"018807";"5"
"031450";"5"
"032065";"4"
"P07060";"1"
"018338";"4"
"P05800";"5"
"P07766";"2"
"033027";"5"
"020326";"2"
"031505";"8"
"003581";"1"
"015077";"3"
"032782";"2"
"032727";"1"
"016930";"2"
"019582";"3"
"021040";"2"
"P05156";"1"
"021868";"1"
"002968";"1"
"002970";"1"
"019937";"3"
"016501";"8"
"003670";"2"
"002538";"1"
"002565";"2"
"010465";"7"
"016978";"8"
"P05546";"4"
"030281";"3"
"P07812";"5"
"P07834";"1"
"P03436";"2"
"018343";"4"
"020215";"7"
"021582";"3"
"021569";"7"
"017252";"2"
"021869";"4"
"P03434";"4"
"P01069";"9"
"002404";"1"
"P03109";"6"
"015964";"4"
"P02895";"2"
"008096";"1"
"P05169";"5"
"008108";"1"
"P03435";"2"
"P00977";"4"
"004060";"2"
"P00094";"1"
"004050";"1"
"019616";"5"
"P03176";"2"
"005020";"1"
"005068";"3"
"005069";"1"
"P04259";"1"
"P03832";"2"
"031350";"1"
"P03095";"1"
"P05545";"3"
"030501";"9"
"P08402";"1"
"018315";"2"
"P02400";"1"
"P05147";"6"
"P07835";"1"
"003136";"2"
"004446";"2"
"004055";"1"
"004056";"3"
"006564";"6"
"019187";"1"
"020140";"6"
"005682";"5"
"032654";"1"
"032687";"5"
"004959";"1"
"P03177";"2"
"004569";"1"
"004725";"1"
"004980";"1"
"020261";"1"
"004057";"7"
"004994";"2"
"004995";"1"
"005018";"1"
"031441";"3"
"031442";"1"
"003673";"3"
"001559";"3"
"000887";"1"
"007298";"8"
"003672";"2"
"P01335";"6"
"018566";"4"
"015940";"8"
"030347";"2"
"001380";"2"
"020211";"3"
"001494";"1"
"031443";"1"
"002546";"2"
"032801";"1"
"010852";"4"
"020245";"2"
"016839";"8"
"001378";"4"
"003366";"5"
"020212";"8"
"010764";"2"
"014139";"2"
"002713";"6"
"002480";"1"
"006632";"4"
"032504";"1"
"032632";"8"
"032802";"1"
"010853";"6"
"P04826";"2"
"032567";"3"
"021513";"2"
"P05344";"1"
"017234";"4"
"018139";"4"
"P04830";"2"
"019287";"4"
"016842";"3"
"002008";"5"
"006633";"9"
"013990";"6"
"013932";"2"
"P05287";"8"
"012832";"1"
"033646";"1"
"P04883";"1"
"033654";"1"
"004825";"2"
"001639";"3"
"009895";"1"
"010109";"2"
"011705";"5"
"012164";"2"
"012165";"1"
"033655";"1"
"033656";"1"
"016631";"2"
"016632";"5"
"021986";"5"
"021983";"6"
"016737";"6"
"016745";"5"
"016746";"2"
"020172";"2"
"033639";"2"
"030169";"6"
"010108";"3"
"P02502";"1"
"018144";"1"
"032503";"1"
"016733";"7"
"016346";"5"
"019828";"4"
"018808";"5"
"004313";"7"
"016347";"2"
"016626";"1"
"006541";"6"
"032808";"6"
"P07566";"6"
"P05350";"1"
"018149";"1"
"P04858";"2"
"010857";"1"
"020999";"3"
"016747";"1"
"017788";"2"
"032552";"1"
"032557";"1"
"031135";"6"
"P05201";"5"
"009395";"6"
"017247";"4"
"P00787";"4"
"P05268";"3"
"P07552";"5"
"P07828";"2"
"P07829";"1"
"001666";"3"
"001667";"2"
"017530";"5"
"017233";"2"
"016223";"1"
"032550";"9"
"P08370";"3"
"032558";"1"
"P08372";"5"
"021533";"1"
"011415";"5"
"021220";"4"
"018521";"3"
"P07830";"1"
"003233";"1"
"003369";"1"
"020141";"3"
"001007";"2"
"010650";"7"
"P02505";"1"
"014908";"1"
"015525";"2"
"018518";"3"
"018520";"2"
"032548";"1"
"011414";"1"
"014905";"2"
"014907";"1"
"016474";"3"
"016475";"2"
"018519";"1"
"017210";"6"
"020022";"1"
"012699";"3"
"010502";"8"
"021000";"3"
"021218";"2"
"021219";"1"
"P00924";"1"
"P00226";"2"
"020372";"1"
"017219";"7"
"P00237";"1"
"010801";"1"
"004809";"8"
"P00210";"1"
"P00315";"2"
"P00265";"9"
"009153";"3"
"P00784";"7"
"019446";"6"
"P00767";"1"
"P00291";"1"
"031566";"5"
"032806";"3"
"P00040";"9"
"031113";"7"
"P03317";"2"
"030179";"3"
"019142";"2"
"015080";"1"
"031036";"6"
"P05288";"7"
"018205";"6"
"P00819";"9"
"014244";"5"
"008916";"6"
"008836";"3"
"013372";"3"
"002397";"1"
"017205";"9"
"018451";"6"
"006105";"8"
"005467";"1"
"031618";"3"
"000825";"1"
"P00271";"5"
"031574";"4"
"031876";"2"
"019622";"4"
"020124";"4"
"017781";"3"
"018094";"7"
"P05419";"7"
"P00250";"1"
"008012";"2"
"P00306";"1"
"031440";"2"
"002547";"3"
"018956";"2"
"P07635";"1"
"P00269";"1"
"011961";"6"
"006858";"2"
"008209";"7"
"006336";"3"
"002398";"2"
"002399";"3"
"002494";"1"
"032085";"1"
"P00897";"1"
"006204";"4"
"001473";"6"
"019642";"4"
"009022";"9"
"P04935";"5"
"P01776";"5"
"008573";"1"
"020701";"8"
"020373";"1"
"P02211";"5"
"032022";"8"
"005160";"1"
"031826";"6"
"020495";"5"
"001150";"1"
"001151";"1"
"031390";"2"
"032724";"5"
"P01532";"3"
"030301";"1"
"030368";"1"
"031349";"1"
"019345";"1"
"019820";"6"
"012288";"6"
"P03316";"4"
"030351";"1"
"P02822";"1"
"000995";"2"
"P04381";"3"
"014592";"9"
"018342";"7"
"P05680";"3"
"018124";"2"
"001306";"5"
"001308";"4"
"P00229";"3"
"P07637";"2"
"017207";"5"
"015079";"4"
"008329";"3"
"008330";"3"
"008830";"1"
"001421";"1"
"019346";"1"
"019348";"2"
"007344";"2"
"P07890";"1"
"P07891";"3"
"032598";"4"
"003110";"4"
"003111";"7"
"032681";"5"
"030245";"4"
"030517";"2"
"030371";"5"
"033140";"3"
"020223";"4"
"020267";"5"
"030201";"1"
"009002";"2"
"008312";"2"
"030344";"1"
"007927";"6"
"008673";"2"
"032135";"2"
"018931";"2"
"015952";"9"
"019080";"4"
"007743";"1"
"008679";"1"
"016257";"5"
"019105";"1"
"032680";"1"
"032966";"5"
"031950";"8"
"002467";"6"
"002469";"6"
"002020";"2"
"002021";"4"
"P02448";"2"
"008340";"1"
"016548";"6"
"030465";"5"
"021139";"1"
"021142";"4"
"007733";"1"
"033610";"9"
"010617";"7"
"P02821";"3"
"008299";"1"
"P02657";"3"
"016836";"5"
"005218";"1"
"P00796";"1"
"012807";"1"
"006730";"3"
"P02436";"1"
"007957";"4"
"007964";"2"
"P02444";"3"
"030246";"1"
"014715";"2"
"014716";"3"
"014717";"3"
"017811";"1"
"018468";"2"
"P02435";"2"
"P02819";"1"
"002196";"2"
"002071";"2"
"020268";"4"
"021137";"6"
"011835";"2"
"016332";"1"
"011248";"3"
"021802";"1"
"019488";"2"
"019630";"1"
"P02671";"3"
"006567";"5"
"P05238";"1"
"030560";"1"
"009976";"3"
"030972";"2"
"032783";"3"
"010118";"7"
"010119";"2"
"018445";"2"
"018453";"5"
"010508";"2"
"P08599";"5"
"010927";"2"
"021755";"3"
"020695";"1"
"014793";"5"
"013899";"2"
"005167";"5"
"004194";"8"
"020891";"2"
"020893";"1"
"020894";"2"
"012977";"7"
"032276";"6"
"013454";"7"
"034260";"4"
"014060";"1"
"018757";"2"
"018991";"1"
"018953";"2"
"034362";"7"
"P05415";"5"
"020620";"6"
"018569";"3"
"031287";"7"
"031488";"3"
"003047";"2"
"030455";"2"
"006603";"2"
"009592";"1"
"014830";"5"
"014831";"4"
"014806";"1"
"020192";"4"
"020136";"5"
"002785";"1"
"P03930";"2"
"P02736";"3"
"P07586";"7"
"031361";"7"
"033670";"5"
"P03324";"3"
"010514";"7"
"P07354";"1"
"010207";"8"
"002360";"3"
"014516";"7"
"P00236";"1"
"019908";"3"
"016924";"5"
"P00605";"2"
"016209";"1"
"P00754";"5"
"P07407";"4"
"016837";"3"
"018806";"5"
"008171";"2"
"017131";"3"
"007123";"2"
"007592";"4"
"018571";"2"
"P01331";"7"
"001062";"2"
"020840";"2"
"020191";"7"
"020375";"8"
"P07587";"3"
"P07465";"6"
"P08003";"4"
"P00138";"7"
"031927";"5"
"004734";"5"
"019615";"1"
