"ID_SEC";"ZONAGE_SEC"
"MARSEILLE_2009_137";1
"MARTINIQUE_2014_001";1
"MARTINIQUE_2014_002";1
"MARTINIQUE_2014_003";1
"MARTINIQUE_2014_004";2
"MARTINIQUE_2014_005";1
"MARTINIQUE_2014_013";2
"MARTINIQUE_2014_015";2
"MARTINIQUE_2014_019";2
"MARTINIQUE_2014_021";2
"MARTINIQUE_2014_022";2
"MARTINIQUE_2014_023";2
"MARTINIQUE_2014_025";2
"MARTINIQUE_2014_027";2
"MARTINIQUE_2014_029";2
"MARTINIQUE_2014_030";2
"MARTINIQUE_2014_031";2
"MARTINIQUE_2014_033";2
"METZ_2017_013";2
"METZ_2017_014";2
"METZ_2017_016";1
"METZ_2017_017";1
"METZ_2017_018";2
"METZ_2017_020";2
"METZ_2017_021";1
"METZ_2017_022";2
"METZ_2017_023";2
"METZ_2017_024";2
"METZ_2017_025";2
"METZ_2017_101";1
"METZ_2017_102";1
"METZ_2017_103";1
"METZ_2017_104";1
"METZ_2017_105";1
"METZ_2017_106";1
"METZ_2017_107";1
"METZ_2017_108";1
"METZ_2017_109";1
"METZ_2017_110";2
"METZ_2017_111";2
"METZ_2017_112";2
"METZ_2017_113";2
"METZ_2017_114";2
"METZ_2017_115";1
"METZ_2017_116";2
"METZ_2017_117";2
"METZ_2017_118";2
"METZ_2017_119";1
"MONTPELLIER_2014_029";2
"MONTPELLIER_2014_032";1
"MONTPELLIER_2014_033";2
"MONTPELLIER_2014_035";2
"MONTPELLIER_2014_036";2
"MONTPELLIER_2014_037";2
"MONTPELLIER_2014_038";2
"MONTPELLIER_2014_039";2
"MONTPELLIER_2014_040";2
"MONTPELLIER_2014_041";2
"MONTPELLIER_2014_042";2
"MONTPELLIER_2014_043";2
"MONTPELLIER_2014_044";1
"MONTPELLIER_2014_045";2
"MONTPELLIER_2014_046";2
"MONTPELLIER_2014_047";2
"MONTPELLIER_2014_048";1
"MONTPELLIER_2014_049";1
"MONTPELLIER_2014_050";1
"MONTPELLIER_2014_051";2
"MONTPELLIER_2014_052";1
"MONTPELLIER_2014_053";1
"MONTPELLIER_2014_054";1
"MONTPELLIER_2014_055";1
"MONTPELLIER_2014_056";2
"MONTPELLIER_2014_057";2
"MONTPELLIER_2014_058";2
"MONTPELLIER_2014_060";2
"MONTPELLIER_2014_061";1
"MONTPELLIER_2014_062";1
"MONTPELLIER_2014_063";1
"MONTPELLIER_2014_064";1
"MONTPELLIER_2014_065";1
"MONTPELLIER_2014_066";1
"MONTPELLIER_2014_067";1
"MONTPELLIER_2014_068";1
"MONTPELLIER_2014_069";1
"MONTPELLIER_2014_070";2
"MONTPELLIER_2014_071";2
"MONTPELLIER_2014_075";2
"MONTPELLIER_2014_076";2
"MONTPELLIER_2014_077";1
"MONTPELLIER_2014_078";1
"MONTPELLIER_2014_079";1
"MONTPELLIER_2014_080";1
"NANCY_2013_114";2
"NANCY_2013_115";2
"NANCY_2013_117";2
"NANCY_2013_120";2
"NANCY_2013_121";2
"NANCY_2013_123";2
"NANCY_2013_124";2
"NANCY_2013_125";2
"NANCY_2013_126";2
"NANCY_2013_127";2
"NANCY_2013_128";2
"NANCY_2013_129";2
"NANCY_2013_130";2
"NANCY_2013_131";2
"NANCY_2013_132";1
"NANCY_2013_133";1
"NANCY_2013_134";1
"NANCY_2013_135";1
"NANCY_2013_136";2
"NANCY_2013_137";2
"NANCY_2013_138";2
"NANCY_2013_139";1
"NANCY_2013_140";2
"NANCY_2013_141";1
"NANCY_2013_142";1
"NANCY_2013_143";1
"NANCY_2013_144";1
"NANCY_2013_145";1
"NANCY_2013_146";1
"NANCY_2013_147";1
"NANCY_2013_148";1
"NANCY_2013_149";1
"NANCY_2013_150";1
"NANCY_2013_151";2
"NANCY_2013_152";2
"NANCY_2013_153";1
"NANCY_2013_154";1
"NANCY_2013_155";1
"NANCY_2013_156";2
"NANCY_2013_157";2
"NANCY_2013_158";1
"NANCY_2013_159";1
"NANCY_2013_160";1
"NANCY_2013_161";1
"NANCY_2013_162";1
"NANCY_2013_163";2
"NANCY_2013_165";1
"NANCY_2013_166";1
"NANCY_2013_167";1
"NANCY_2013_168";1
"NANTES_2015_022";2
"NANTES_2015_033";2
"NANTES_2015_034";2
"NANTES_2015_037";2
"NANTES_2015_039";2
"NANTES_2015_040";2
"NANTES_2015_041";2
"NANTES_2015_043";2
"NANTES_2015_044";2
"NANTES_2015_045";2
"NANTES_2015_048";2
"NANTES_2015_049";2
"NANTES_2015_050";1
"NANTES_2015_051";2
"NANTES_2015_053";2
"NANTES_2015_101";1
"NANTES_2015_102";1
"NANTES_2015_103";2
"NANTES_2015_105";2
"NANTES_2015_107";2
"NANTES_2015_108";1
"NANTES_2015_109";1
"NANTES_2015_110";2
"NANTES_2015_111";2
"NANTES_2015_116";2
"NANTES_2015_120";2
"NANTES_2015_121";2
"NANTES_2015_122";2
"NANTES_2015_123";1
"NANTES_2015_124";1
"NANTES_2015_125";1
"NANTES_2015_126";1
"NANTES_2015_127";1
"NANTES_2015_128";1
"NANTES_2015_129";1
"NANTES_2015_130";2
"NANTES_2015_131";2
"NANTES_2015_132";2
"NANTES_2015_133";2
"NANTES_2015_134";1
"NANTES_2015_135";1
"NANTES_2015_136";1
"NANTES_2015_200";1
"NANTES_2015_201";1
"NANTES_2015_202";1
"NANTES_2015_203";1
"NANTES_2015_204";1
"NANTES_2015_205";1
"NANTES_2015_206";1
"NANTES_2015_207";1
"NANTES_2015_208";1
"NANTES_2015_209";1
"NANTES_2015_210";2
"NANTES_2015_211";1
"NANTES_2015_212";1
"NANTES_2015_213";1
"NANTES_2015_214";1
"NANTES_2015_215";1
"NANTES_2015_216";1
"NANTES_2015_217";2
"NANTES_2015_218";1
"NANTES_2015_219";1
"NANTES_2015_220";1
"NANTES_2015_221";1
"NANTES_2015_222";1
"NANTES_2015_223";1
"NANTES_2015_224";1
"NANTES_2015_225";1
"NANTES_2015_226";1
"NANTES_2015_227";1
"NANTES_2015_228";2
"NANTES_2015_229";1
"NANTES_2015_230";1
"NANTES_2015_231";1
"NANTES_2015_232";1
"NICE_2009_036";2
"NICE_2009_039";2
"NICE_2009_040";2
"NICE_2009_041";2
"NICE_2009_042";2
"NICE_2009_043";1
"NICE_2009_044";2
"NICE_2009_045";2
"NICE_2009_047";2
"NICE_2009_050";2
"NICE_2009_051";2
"NICE_2009_052";2
"NICE_2009_053";1
"NICE_2009_054";1
"NICE_2009_055";1
"NICE_2009_056";2
"NICE_2009_057";2
"NICE_2009_058";2
"NICE_2009_060";2
"NICE_2009_063";2
"NICE_2009_069";1
"NICE_2009_070";1
"NICE_2009_071";1
"NICE_2009_072";1
"NICE_2009_073";1
"NICE_2009_074";2
"NICE_2009_075";2
"NICE_2009_076";2
"NICE_2009_077";2
"NICE_2009_078";2
"NICE_2009_080";1
"NICE_2009_081";1
"NICE_2009_082";1
"NICE_2009_083";2
"NICE_2009_086";2
"NICE_2009_090";2
"NICE_2009_091";2
"NICE_2009_092";2
"NICE_2009_094";2
"NICE_2009_097";2
"NICE_2009_101";1
"NICE_2009_102";1
"NICE_2009_103";1
"NICE_2009_104";2
"NIMES_2015_021";1
"NIMES_2015_022";2
"NIMES_2015_023";1
"NIMES_2015_024";1
"NIMES_2015_025";1
"NIMES_2015_026";1
"NIMES_2015_027";1
"NIMES_2015_028";2
"NIMES_2015_029";1
"NIMES_2015_030";1
"NIMES_2015_031";1
"NIORT_2016_011";1
"NIORT_2016_012";1
"NIORT_2016_013";2
"NIORT_2016_014";2
"NIORT_2016_015";1
"NIORT_2016_016";1
"NIORT_2016_017";1
"NIORT_2016_018";1
"NIORT_2016_019";1
"POITIERS_2018_009";2
"POITIERS_2018_010";2
"POITIERS_2018_011";2
"POITIERS_2018_012";1
"POITIERS_2018_013";2
"POITIERS_2018_014";1
"POITIERS_2018_015";1
"POITIERS_2018_016";1
"POITIERS_2018_017";1
"POITIERS_2018_018";2
"POITIERS_2018_019";1
"POITIERS_2018_020";1
"POITIERS_2018_021";1
"POITIERS_2018_022";1
"POITIERS_2018_023";1
"POITIERS_2018_024";1
"POITIERS_2018_025";1
"POITIERS_2018_026";1
"POITIERS_2018_027";1
"POITIERS_2018_028";1
"QUIMPER_2013_001";1
"QUIMPER_2013_002";1
"QUIMPER_2013_003";2
"QUIMPER_2013_004";2
"QUIMPER_2013_005";1
"QUIMPER_2013_006";2
"QUIMPER_2013_007";2
"QUIMPER_2013_008";2
"QUIMPER_2013_009";2
"QUIMPER_2013_010";1
"QUIMPER_2013_017";1
"QUIMPER_2013_018";2
"QUIMPER_2013_019";1
"QUIMPER_2013_020";1
"QUIMPER_2013_022";2
"QUIMPER_2013_023";1
"QUIMPER_2013_024";2
"QUIMPER_2013_025";1
"QUIMPER_2013_026";1
"QUIMPER_2013_027";1
"QUIMPER_2013_028";1
"QUIMPER_2013_029";1
"QUIMPER_2013_030";2
"RENNES_2018_021";2
"RENNES_2018_022";1
"RENNES_2018_023";1
"RENNES_2018_024";2
"RENNES_2018_025";2
"RENNES_2018_026";1
"RENNES_2018_027";1
"RENNES_2018_028";1
"RENNES_2018_029";1
"RENNES_2018_030";2
"RENNES_2018_031";2
"RENNES_2018_032";2
"RENNES_2018_033";1
"RENNES_2018_034";1
"RENNES_2018_035";1
"RENNES_2018_036";1
"RENNES_2018_037";2
"RENNES_2018_038";1
"RENNES_2018_041";2
"RENNES_2018_042";1
"RENNES_2018_043";1
"RENNES_2018_044";1
"RENNES_2018_045";1
"RENNES_2018_046";1
"RENNES_2018_047";2
"RENNES_2018_048";1
"RENNES_2018_049";1
"RENNES_2018_050";1
"RENNES_2018_052";1
"RENNES_2018_053";1
"RENNES_2018_054";2
"RENNES_2018_055";1
"RENNES_2018_056";1
"RENNES_2018_057";1
"RENNES_2018_058";1
"RENNES_2018_059";1
"RENNES_2018_060";1
"RENNES_2018_061";1
"RENNES_2018_062";1
"RENNES_2018_063";2
"RENNES_2018_065";2
"RENNES_2018_066";1
"RENNES_2018_067";1
"RENNES_2018_068";1
"RENNES_2018_069";1
"RENNES_2018_070";1
"RENNES_2018_071";1
"RENNES_2018_072";1
"RENNES_2018_073";2
"RENNES_2018_074";1
"RENNES_2018_075";1
"RENNES_2018_081";1
"RENNES_2018_082";1
"RENNES_2018_083";1
"ROUEN_2017_010";2
"ROUEN_2017_011";2
"ROUEN_2017_012";1
"ROUEN_2017_013";2
"ROUEN_2017_014";2
"ROUEN_2017_015";2
"ROUEN_2017_017";2
"ROUEN_2017_018";2
"ROUEN_2017_019";2
"ROUEN_2017_020";2
"ROUEN_2017_021";2
"ROUEN_2017_023";1
"ROUEN_2017_025";2
"ROUEN_2017_027";2
"ROUEN_2017_030";2
"ROUEN_2017_032";2
"ROUEN_2017_033";2
"ROUEN_2017_034";2
"ROUEN_2017_035";2
"ROUEN_2017_036";2
"ROUEN_2017_037";2
"ROUEN_2017_038";2
"ROUEN_2017_039";2
"ROUEN_2017_040";2
"ROUEN_2017_041";2
"ROUEN_2017_042";1
"ROUEN_2017_043";1
"ROUEN_2017_044";1
"ROUEN_2017_045";1
"ROUEN_2017_046";1
"ROUEN_2017_047";1
"ROUEN_2017_048";1
"ROUEN_2017_049";1
"ROUEN_2017_050";1
"ROUEN_2017_051";1
"ROUEN_2017_052";1
"ROUEN_2017_053";1
"ROUEN_2017_054";1
"ROUEN_2017_055";1
"ROUEN_2017_056";1
"ROUEN_2017_057";1
"ROUEN_2017_058";2
"ROUEN_2017_060";2
"ROUEN_2017_061";1
"ROUEN_2017_062";1
"ROUEN_2017_063";1
"SAINT BRIEUC_2012_001";1
"SAINT BRIEUC_2012_002";2
"SAINT BRIEUC_2012_003";1
"SAINT BRIEUC_2012_004";1
"SAINT BRIEUC_2012_005";2
"SAINT BRIEUC_2012_006";1
"SAINT BRIEUC_2012_007";2
"SAINT BRIEUC_2012_010";2
"SAINT BRIEUC_2012_012";2
"SAINT BRIEUC_2012_014";2
"SAINT ETIENNE_2010_013";2
"SAINT ETIENNE_2010_014";2
"SAINT ETIENNE_2010_015";2
"SAINT ETIENNE_2010_016";2
"SAINT ETIENNE_2010_017";2
"SAINT ETIENNE_2010_018";2
"SAINT ETIENNE_2010_019";1
"SAINT ETIENNE_2010_020";2
"SAINT ETIENNE_2010_024";2
"SAINT ETIENNE_2010_025";2
"SAINT ETIENNE_2010_026";2
"SAINT ETIENNE_2010_027";2
"SAINT ETIENNE_2010_028";2
"SAINT ETIENNE_2010_029";1
"SAINT ETIENNE_2010_030";1
"SAINT ETIENNE_2010_031";1
"SAINT ETIENNE_2010_032";1
"SAINT ETIENNE_2010_033";1
"SAINT ETIENNE_2010_034";2
"SAINT ETIENNE_2010_035";1
"SAINT ETIENNE_2010_036";1
"SAINT ETIENNE_2010_037";1
"SAINT ETIENNE_2010_038";1
"SAINT ETIENNE_2010_039";1
"SAINT ETIENNE_2010_040";1
"SAINT ETIENNE_2010_041";1
"SAINT ETIENNE_2010_042";1
"SAINT ETIENNE_2010_043";1
"SAINT ETIENNE_2010_044";1
"SAINT ETIENNE_2010_045";1
"SAINT ETIENNE_2010_046";1
"SAINT ETIENNE_2010_047";1
"SAINT ETIENNE_2010_048";1
"SAINT ETIENNE_2010_049";1
"SAINT ETIENNE_2010_050";1
"SAINT ETIENNE_2010_051";1
"SAINT ETIENNE_2010_052";1
"STRASBOURG_2009_001";1
"STRASBOURG_2009_002";1
"STRASBOURG_2009_003";1
"STRASBOURG_2009_004";1
"STRASBOURG_2009_005";1
"STRASBOURG_2009_006";2
"STRASBOURG_2009_007";1
"STRASBOURG_2009_008";2
"STRASBOURG_2009_009";2
"STRASBOURG_2009_010";2
"STRASBOURG_2009_011";2
"STRASBOURG_2009_013";2
"STRASBOURG_2009_014";2
"STRASBOURG_2009_021";2
"STRASBOURG_2009_023";2
"STRASBOURG_2009_038";2
"STRASBOURG_2009_041";1
"STRASBOURG_2009_042";1
"STRASBOURG_2009_043";1
"STRASBOURG_2009_044";1
"STRASBOURG_2009_045";1
"STRASBOURG_2009_046";1
"STRASBOURG_2009_047";1
"STRASBOURG_2009_048";1
"STRASBOURG_2009_049";1
"STRASBOURG_2009_050";2
"STRASBOURG_2009_051";2
"STRASBOURG_2009_052";1
"STRASBOURG_2009_053";1
"STRASBOURG_2009_054";1
"STRASBOURG_2009_055";1
"STRASBOURG_2009_056";2
"STRASBOURG_2009_057";1
"STRASBOURG_2009_058";1
"STRASBOURG_2009_059";1
"STRASBOURG_2009_060";1
"STRASBOURG_2009_061";1
"STRASBOURG_2009_062";2
"STRASBOURG_2009_063";1
"STRASBOURG_2009_064";1
"STRASBOURG_2009_065";1
"STRASBOURG_2009_066";1
"STRASBOURG_2009_067";1
"STRASBOURG_2009_068";1
"THIONVILLE_2012_007";1
"THIONVILLE_2012_008";1
"THIONVILLE_2012_009";2
"THIONVILLE_2012_011";2
"THIONVILLE_2012_012";2
"THIONVILLE_2012_013";2
"THIONVILLE_2012_015";2
"THIONVILLE_2012_016";2
"THIONVILLE_2012_017";1
"THIONVILLE_2012_018";1
"THIONVILLE_2012_019";2
"THIONVILLE_2012_020";2
"THIONVILLE_2012_021";1
"THIONVILLE_2012_022";1
"TOULOUSE_2013_030";2
"TOULOUSE_2013_031";2
"TOULOUSE_2013_032";2
"TOULOUSE_2013_033";2
"TOULOUSE_2013_034";2
"TOULOUSE_2013_035";2
"TOULOUSE_2013_036";2
"TOULOUSE_2013_038";2
"TOULOUSE_2013_039";2
"TOULOUSE_2013_040";2
"TOULOUSE_2013_041";2
"TOULOUSE_2013_042";2
"TOULOUSE_2013_043";2
"TOULOUSE_2013_044";2
"TOULOUSE_2013_045";1
"TOULOUSE_2013_046";2
"TOULOUSE_2013_047";2
"TOULOUSE_2013_048";2
"TOULOUSE_2013_049";2
"TOULOUSE_2013_050";2
"TOULOUSE_2013_051";2
"TOULOUSE_2013_052";2
"TOULOUSE_2013_053";2
"TOULOUSE_2013_054";2
"TOULOUSE_2013_055";2
"TOULOUSE_2013_056";2
"TOULOUSE_2013_057";1
"TOULOUSE_2013_058";1
"TOULOUSE_2013_059";1
"TOULOUSE_2013_060";1
"TOULOUSE_2013_061";1
"TOULOUSE_2013_062";1
"TOULOUSE_2013_063";1
"TOULOUSE_2013_064";1
"TOULOUSE_2013_065";1
"TOULOUSE_2013_066";1
"TOURS_2019_115";2
"TOURS_2019_116";2
"TOURS_2019_117";2
"TOURS_2019_119";2
"TOURS_2019_123";2
"TOURS_2019_124";2
"TOURS_2019_125";2
"TOURS_2019_126";2
"TOURS_2019_127";2
"TOURS_2019_128";2
"TOURS_2019_129";2
"TOURS_2019_130";1
"TOURS_2019_131";1
"TOURS_2019_132";1
"TOURS_2019_133";1
"TOURS_2019_134";1
"TOURS_2019_135";1
"TOURS_2019_236";2
"TOURS_2019_237";1
"TOURS_2019_238";2
"TOURS_2019_239";1
"TOURS_2019_240";1
"TOURS_2019_241";1
"TOURS_2019_242";1
"TOURS_2019_243";1
"TOURS_2019_244";1
"TOURS_2019_245";1
"TOURS_2019_246";2
"TOURS_2019_247";1
"TOURS_2019_248";1
"TOURS_2019_249";1
"TOURS_2019_250";1
"TOURS_2019_251";1
"TOURS_2019_252";2
"TOURS_2019_253";1
"TOURS_2019_254";1
"VALENCE_2014_106";2
"VALENCE_2014_107";2
"VALENCE_2014_109";2
"VALENCE_2014_110";2
"VALENCE_2014_111";1
"VALENCE_2014_112";1
"VALENCE_2014_113";2
"VALENCE_2014_114";2
"VALENCE_2014_115";1
"VALENCE_2014_116";2
"VALENCE_2014_118";2
"VALENCE_2014_121";1
"VALENCE_2014_122";1
"VALENCE_2014_123";1
"VALENCE_2014_201";2
"VALENCE_2014_202";1
"VALENCE_2014_203";1
"VALENCE_2014_204";2
"VALENCE_2014_205";2
"VALENCE_2014_206";1
"VALENCE_2014_207";1
"VALENCE_2014_208";1
"VALENCE_2014_209";1
"VALENCE_2014_210";2
"VALENCE_2014_211";1
"VALENCE_2014_212";1
"VALENCE_2014_213";1
"VALENCIENNES_2011_007";2
"VALENCIENNES_2011_008";2
"VALENCIENNES_2011_009";2
"VALENCIENNES_2011_010";2
"VALENCIENNES_2011_011";2
"VALENCIENNES_2011_012";2
"VALENCIENNES_2011_013";2
"VALENCIENNES_2011_014";2
"VALENCIENNES_2011_016";2
"VALENCIENNES_2011_017";2
"VALENCIENNES_2011_018";2
"VALENCIENNES_2011_019";1
"VALENCIENNES_2011_020";1
"VALENCIENNES_2011_021";2
"VALENCIENNES_2011_024";2
"VALENCIENNES_2011_025";2
"VALENCIENNES_2011_026";2
"VALENCIENNES_2011_027";2
"VALENCIENNES_2011_028";1
"VALENCIENNES_2011_029";2
"VALENCIENNES_2011_030";2
"VALENCIENNES_2011_032";2
"VALENCIENNES_2011_033";2
"VALENCIENNES_2011_034";1
"VALENCIENNES_2011_035";2
"VALENCIENNES_2011_036";2
"VALENCIENNES_2011_037";2
"VALENCIENNES_2011_038";1
"VALENCIENNES_2011_039";2
"VALENCIENNES_2011_040";2
"VALENCIENNES_2011_041";1
"VALENCIENNES_2019_007";2
"VALENCIENNES_2019_008";2
"VALENCIENNES_2019_009";2
"VALENCIENNES_2019_010";2
"VALENCIENNES_2019_011";2
"VALENCIENNES_2019_012";2
"VALENCIENNES_2019_013";2
"VALENCIENNES_2019_014";2
"VALENCIENNES_2019_016";2
"VALENCIENNES_2019_017";2
"VALENCIENNES_2019_018";2
"VALENCIENNES_2019_019";1
"VALENCIENNES_2019_020";1
"VALENCIENNES_2019_021";2
"VALENCIENNES_2019_024";2
"VALENCIENNES_2019_025";2
"VALENCIENNES_2019_026";2
"VALENCIENNES_2019_027";2
"VALENCIENNES_2019_028";1
"VALENCIENNES_2019_029";2
"VALENCIENNES_2019_030";2
"VALENCIENNES_2019_032";2
"VALENCIENNES_2019_033";2
"VALENCIENNES_2019_034";1
"VALENCIENNES_2019_035";2
"VALENCIENNES_2019_036";2
"VALENCIENNES_2019_037";2
"VALENCIENNES_2019_038";1
"VALENCIENNES_2019_039";2
"VALENCIENNES_2019_040";2
"VALENCIENNES_2019_041";1
"CAEN_2011_219";2
"LYON_2015_616";2
"ALENCON_2018_520";2
"ALBI_2011_001";3
"ALBI_2011_002";3
"ALBI_2011_003";3
"ALBI_2011_004";3
"ALBI_2011_005";3
"ALBI_2011_006";3
"ALBI_2011_007";3
"ALBI_2011_008";3
"CHERBOURG_2016_028";2
"ANNEMASSE_2016_219";2
"LYON_2015_249";2
"LYON_2015_239";2
"LYON_2015_240";2
"LYON_2015_242";2
"MARSEILLE_2009_001";3
"MARSEILLE_2009_002";3
"MARSEILLE_2009_003";3
"MARSEILLE_2009_004";3
"MARSEILLE_2009_005";3
"MARSEILLE_2009_006";3
"MARSEILLE_2009_007";3
"MARSEILLE_2009_008";3
"MARSEILLE_2009_009";3
"MARSEILLE_2009_010";3
"MARSEILLE_2009_011";3
"MARSEILLE_2009_012";3
"MARSEILLE_2009_013";3
"MARSEILLE_2009_014";3
"MARSEILLE_2009_015";3
"MARSEILLE_2009_016";3
"MARSEILLE_2009_017";3
"MARSEILLE_2009_018";3
"MARSEILLE_2009_019";3
"MARSEILLE_2009_020";3
"MARSEILLE_2009_021";3
"MARSEILLE_2009_022";3
"MARSEILLE_2009_023";3
"MARSEILLE_2009_024";3
"MARSEILLE_2009_025";3
"MARSEILLE_2009_026";3
"MARSEILLE_2009_027";3
"MARSEILLE_2009_028";3
"MARSEILLE_2009_029";3
"MARSEILLE_2009_030";3
"MARSEILLE_2009_031";3
"MARSEILLE_2009_032";3
"MARSEILLE_2009_033";3
"MARSEILLE_2009_034";3
"MARSEILLE_2009_035";3
"MARSEILLE_2009_036";3
"MARSEILLE_2009_037";3
"MARSEILLE_2009_038";3
"MARSEILLE_2009_039";3
"MARSEILLE_2009_040";3
"MARSEILLE_2009_041";3
"MARSEILLE_2009_042";3
"MARSEILLE_2009_043";3
"MARSEILLE_2009_044";3
"LYON_2015_235";2
"LYON_2015_233";2
"IDF_2010_7501";3
"IDF_2010_7502";3
"IDF_2010_7503";3
"IDF_2010_7504";3
"IDF_2010_7505";3
"IDF_2010_7506";3
"IDF_2010_7507";3
"IDF_2010_7508";3
"IDF_2010_7509";3
"IDF_2010_7510";3
"IDF_2010_7511";3
"IDF_2010_7512";3
"IDF_2010_7513";3
"IDF_2010_7514";3
"RENNES_2018_001";3
"RENNES_2018_002";3
"RENNES_2018_003";3
"RENNES_2018_004";3
"RENNES_2018_005";3
"RENNES_2018_006";3
"RENNES_2018_007";3
"RENNES_2018_008";3
"RENNES_2018_009";3
"RENNES_2018_010";3
"RENNES_2018_011";3
"RENNES_2018_012";3
"RENNES_2018_051";1
"NANTES_2015_047";2
"LYON_2015_229";2
"LYON_2015_501";2
"LYON_2015_230";2
"LYON_2015_232";2
"LYON_2015_136";2
"LYON_2015_138";2
"LYON_2015_139";2
"LYON_2015_140";2
"LYON_2015_141";2
"LYON_2015_142";2
"LYON_2015_143";2
"LYON_2015_144";2
"LYON_2015_145";2
"LYON_2015_146";2
"MARSEILLE_2009_076";2
"LYON_2015_226";2
"LYON_2015_205";2
"LYON_2015_206";2
"LYON_2015_208";2
"LYON_2015_202";2
"LYON_2015_203";2
"LYON_2015_204";2
"LYON_2015_212";2
"LILLE_2016_153";2
"THIONVILLE_2012_014";2
"MARSEILLE_2009_074";2
"MARSEILLE_2009_122";2
"MARSEILLE_2009_084";2
"MARSEILLE_2009_085";2
"MARSEILLE_2009_086";2
"MARSEILLE_2009_087";2
"MARSEILLE_2009_088";2
"MARSEILLE_2009_089";2
"MARSEILLE_2009_090";2
"MARSEILLE_2009_091";2
"MARSEILLE_2009_093";2
"MARSEILLE_2009_094";2
"MARSEILLE_2009_095";2
"MARSEILLE_2009_058";2
"MARSEILLE_2009_119";2
"BAYONNE_2010_017";2
"BAYONNE_2010_007";2
"BAYONNE_2010_008";2
"BAYONNE_2010_010";2
"BAYONNE_2010_011";2
"MONTPELLIER_2014_001";3
"MONTPELLIER_2014_002";3
"MONTPELLIER_2014_003";3
"MONTPELLIER_2014_004";3
"MONTPELLIER_2014_005";3
"MONTPELLIER_2014_006";3
"MONTPELLIER_2014_007";3
"MONTPELLIER_2014_008";3
"MONTPELLIER_2014_009";3
"MONTPELLIER_2014_010";3
"MONTPELLIER_2014_011";3
"MONTPELLIER_2014_012";3
"MONTPELLIER_2014_013";3
"MONTPELLIER_2014_014";3
"MONTPELLIER_2014_015";3
"MONTPELLIER_2014_016";3
"MONTPELLIER_2014_017";3
"MONTPELLIER_2014_018";3
"MONTPELLIER_2014_019";3
"MONTPELLIER_2014_020";3
"MONTPELLIER_2014_021";3
"MONTPELLIER_2014_022";3
"MONTPELLIER_2014_023";3
"MONTPELLIER_2014_024";3
"MONTPELLIER_2014_025";3
"MONTPELLIER_2014_026";3
"MONTPELLIER_2014_027";3
"MONTPELLIER_2014_028";3
"BAYONNE_2010_001";3
"BAYONNE_2010_002";3
"BAYONNE_2010_003";3
"BAYONNE_2010_004";3
"BAYONNE_2010_005";3
"BAYONNE_2010_006";3
"BAYONNE_2010_037";2
"BORDEAUX_2009_073";2
"NIMES_2015_001";3
"NIMES_2015_002";3
"NIMES_2015_003";3
"NIMES_2015_004";3
"NIMES_2015_005";3
"NIMES_2015_006";3
"NIMES_2015_007";3
"NIMES_2015_008";3
"NIMES_2015_009";3
"NIMES_2015_010";3
"NIMES_2015_011";3
"NIMES_2015_012";3
"NIMES_2015_013";3
"NIMES_2015_014";3
"NIMES_2015_015";3
"NIMES_2015_016";3
"NIMES_2015_017";3
"NIMES_2015_018";3
"NIMES_2015_019";3
"NIMES_2015_020";3
"BORDEAUX_2009_055";2
"MARSEILLE_2009_061";2
"MARSEILLE_2009_049";2
"MARSEILLE_2009_051";2
"ALENCON_2018_501";2
"CAEN_2011_124";2
"ROUEN_2017_026";2
"ROUEN_2017_028";2
"NICE_2009_096";2
"NICE_2009_098";2
"NICE_2009_099";2
"NICE_2009_100";2
"CAEN_2011_226";2
"ALENCON_2018_601";3
"ALENCON_2018_602";3
"ALENCON_2018_603";3
"NANTES_2015_052";2
"NANTES_2015_025";2
"NANTES_2015_026";2
"NANTES_2015_027";2
"BORDEAUX_2009_001";3
"BORDEAUX_2009_002";3
"BORDEAUX_2009_003";3
"BORDEAUX_2009_004";3
"BORDEAUX_2009_005";3
"BORDEAUX_2009_006";3
"BORDEAUX_2009_007";3
"BORDEAUX_2009_008";3
"BORDEAUX_2009_009";3
"BORDEAUX_2009_010";3
"BORDEAUX_2009_011";3
"BORDEAUX_2009_012";3
"BORDEAUX_2009_013";3
"BORDEAUX_2009_014";3
"BORDEAUX_2009_015";3
"BORDEAUX_2009_016";3
"BORDEAUX_2009_019";3
"BORDEAUX_2009_020";3
"BORDEAUX_2009_021";3
"BORDEAUX_2009_027";3
"BORDEAUX_2009_070";3
"BORDEAUX_2009_071";3
"VALENCIENNES_2011_022";2
"VALENCIENNES_2011_023";2
"VALENCIENNES_2019_022";2
"VALENCIENNES_2019_023";2
"VALENCIENNES_2011_006";2
"VALENCIENNES_2019_006";2
"ANGERS_2012_023";1
"ANGERS_2012_001";3
"ANGERS_2012_002";3
"ANGERS_2012_003";3
"ANGERS_2012_004";3
"ANGERS_2012_005";3
"ANGERS_2012_006";3
"ANGERS_2012_007";3
"ANGERS_2012_008";3
"ANGERS_2012_009";3
"ANGERS_2012_010";3
"ANGERS_2012_011";3
"NANTES_2015_233";1
"QUIMPER_2013_021";2
"VALENCIENNES_2011_015";2
"VALENCIENNES_2019_015";2
"RENNES_2018_064";2
"LILLE_2016_142";2
"LILLE_2016_143";2
"LILLE_2016_144";2
"LILLE_2016_146";2
"LILLE_2016_115";2
"LILLE_2016_124";2
"LILLE_2016_125";2
