"district","hour","mode1","mode2","mode3"
"009","3am",1531.67515,2774.8194,3674.35
"010","3am",976.50605,2578.5456,1817.3021
"011","3am",1243.95677,3703.6563,1144.5473
"012","3am",2012.27519,3534.1495,2429.4796
"013","3am",1261.395,3503.8266,1867.7795
"014","3am",2066.73621,5747.1575,2432.4003
"015","3am",649.53809,2283.4556,984.4839
"016","3am",692.47682,3714.9508,737.6334
"017","3am",1798.89639,3410.2351,1578.4909
"018","3am",2906.12287,3814.4223,3327.316
"019","3am",1056.51057,2603.5292,1691.8004
"020","3am",1827.05412,1979.653,2576.5352
"021","3am",1036.66335,2898.4574,1078.0785
"022","3am",3973.37747,5239.8125,4060.535
"023","3am",546.72948,4117.6226,1495.8345
"024","3am",889.76735,3665.3481,1060.6182
"025","3am",1826.2413,3046.5464,1870.8786
"026","3am",1494.06066,4961.8955,1711.9778
"027","3am",331.64778,4166.5097,1110.8183
"028","3am",2432.93399,3912.0784,2378.6016
"029","3am",957.85446,4248.2212,1005.9686
"030","3am",617.86474,3055.3761,638.7401
"031","3am",325.40708,5818.6161,1871.9142
"032","3am",528.76111,4607.5752,1543.5859
"033","3am",600.64725,7541.8576,1554.3619
"034","3am",54.67152,1800.6771,311.1977
"035","3am",334.50193,4955.7467,1522.2403
"036","3am",627.43271,4273.8114,957.8958
"037","3am",260.48572,5466.2862,1405.7082
"038","3am",365.04009,4378.4677,363.5893
"039","3am",606.05259,3591.6937,437.4786
"040","3am",602.81902,7646.2938,1488.9684
"041","3am",223.86822,4277.8442,875.6746
"042","3am",327.29675,2795.2111,603.6542
"043","3am",460.48976,4734.086,959.8575
"044","3am",191.62766,3179.8281,1216.4777
"045","3am",628.62419,3718.0107,1211.9327
"046","3am",389.50016,4210.7182,1138.8497
"047","3am",56.69001,5223.5769,1145.6506
"048","3am",572.86172,4147.5429,719.1087
"049","3am",377.03713,3921.2632,686.8933
"050","3am",61.76176,2506.5373,330.0282
"051","3am",186.78915,2726.7165,296.4188
"052","3am",252.52203,4551.1004,689.9219
"053","3am",188.37928,6114.8724,1176.6916
"054","3am",226.17955,5310.9089,601.8535
"055","3am",236.94672,3603.1135,823.6007
"056","3am",273.90712,4096.3741,2474.9258
"057","3am",197.5131,2895.6482,415.9857
"058","3am",298.42974,5437.5201,868.5404
"059","3am",587.19359,8035.1476,3253.0796
"060","3am",243.70342,4360.4352,1169.9855
"061","3am",262.41516,7633.5916,1527.7832
"062","3am",535.41628,7246.5311,1289.1109
"063","3am",165.92847,2664.1253,350.2977
"064","3am",334.99549,4991.3102,1535.8695
"065","3am",487.00207,4213.5657,2360.0804
"066","3am",451.47435,4591.9031,1335.4104
"067","3am",354.88824,7807.179,2139.0011
"068","3am",114.52172,5287.8444,2048.715
"069","3am",117.79894,3249.0308,934.0283
"070","3am",142.26017,6506.5659,2590.1624
"071","3am",507.60823,6750.7374,1581.5759
"072","3am",59.77686,4863.3915,1277.1042
"073","3am",1121.02653,4259.7107,5871.6469
"074","3am",342.21589,5796.294,3189.3996
"075","3am",1194.86915,7817.8103,1516.397
"076","3am",292.7977,3921.0756,1550.6917
"077","3am",75.6673,5699.1814,2415.3863
"078","3am",0,6523.7152,2199.7235
"079","3am",0,6155.8686,2337.9229
"080","3am",234.0877,4599.1996,2340.2016
