"district","hour","act1","act2","act3","act4","act5"
"047","8am",60.20428,30.394112,0,0,0.3436896
"048","8am",79.933,16.101688,0,0.9713416,1.5528508
"049","8am",72.92321,11.80908,0,3.3976635,2.6275932
"050","8am",80.53768,18.386158,0,0,1.0761594
"051","8am",67.65797,19.704586,0,2.3854079,2.5842333
"052","8am",68.14651,27.525524,0,0,1.7122904
"053","8am",79.13988,11.151742,0,0,0.7811138
"054","8am",54.55906,31.619246,5.4736762,0,4.4292706
"055","8am",70.65681,16.567216,1.8751947,0.9249567,5.2766476
"056","8am",78.0063,17.767469,1.0572749,2.337769,0.8311872
"057","8am",76.1284,21.259222,1.0401189,0,1.5722577
"058","8am",78.65925,13.839068,0.8316587,0.6175653,0.8360662
"059","8am",74.14845,16.78356,0,2.7597201,3.433507
"060","8am",56.16775,23.090969,19.5087503,0,1.2325331
"061","8am",68.93524,20.402355,0.5525397,2.6146985,2.191254
"062","8am",73.93607,22.95768,0,0,1.2922153
"063","8am",78.21994,17.003779,0,0,2.1799864
"064","8am",78.73888,12.288759,0,1.5510072,2.5187259
"065","8am",66.58784,24.782689,3.907347,0,1.4543365
"066","8am",76.17386,15.596705,0,0,2.3589335
"067","8am",67.32202,25.960567,0,0,3.5292888
"068","8am",69.57209,19.652571,0.5131598,2.7246655,2.8909074
"069","8am",76.24537,18.662104,0,0.4804449,2.6719978
"070","8am",62.53301,24.167422,1.5555239,2.0267721,5.1710845
"071","8am",59.41696,30.534746,2.5488092,0,5.3041641
"072","8am",63.73968,25.019778,0,1.799877,7.0921977
"073","8am",73.34004,16.108892,2.7879336,1.4021899,2.6575622
"074","8am",65.32503,20.300951,4.9851371,0,3.8814159
"075","8am",58.66719,26.76501,7.4443197,3.7689096,3.3545665
"076","8am",81.72029,13.835667,0,0,1.129533
"077","8am",87.10553,6.980964,0,2.7353093,2.30112
"078","8am",54.34278,29.434142,4.5997394,2.1032282,6.9950737
"079","8am",65.81864,21.594763,7.8935502,1.7365634,1.2498878
"080","8am",78.40325,10.035376,0,1.1102072,5.2089578
"001","9am",33.05186,28.04987,27.5536883,1.5356428,8.2461372
"002","9am",36.86546,46.03009,2.6600825,2.2993821,11.8381722
"003","9am",40.38016,29.74719,9.1044995,6.4328318,12.4986636
"004","9am",71.14902,23.77452,1.1059473,1.0511699,2.9193377
"005","9am",43.01885,20.25009,23.4647308,6.1289971,6.2683093
"006","9am",47.18211,20.51395,21.9604678,1.5377905,8.0189819
"007","9am",65.81743,20.07784,1.9814509,0.2934168,11.8298551
"008","9am",87.84757,8.01661,0,0,4.1358221
"009","9am",29.48064,38.85045,22.4467328,4.1561858,3.8400354
"010","9am",53.53059,28.06498,3.9631174,2.5340026,9.4978073
"011","9am",47.25256,40.5,1.1319966,8.0536636,3.0617821
"012","9am",81.49881,13.34789,0.5676594,1.8761754,2.7094649
