"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"011","10am",176.72023,3716.2668,2673.9094,1710.7775
"012","10am",437.86725,2640.4061,1645.0958,1537.4948
"013","10am",450.75418,2939.6664,2151.4041,1726.5543
"014","10am",243.17625,3140.7613,2174.2742,1747.7323
"015","10am",50.07919,865.9283,819.9067,828.9242
"016","10am",320.87042,964.75,1169.6439,1031.2015
"017","10am",353.41139,3009.2002,1654.4589,2834.0167
"018","10am",1131.41449,3160.5656,1694.3716,1939.7792
"019","10am",914.14667,2309.9561,2541.7679,2905.3191
"020","10am",1377.4584,1835.8855,1132.5096,374.1597
"021","10am",249.67474,1052.2495,879.3601,504.4516
"022","10am",163.76676,2367.0675,2449.4406,4950.5086
"023","10am",453.9753,1747.8491,2762.7953,3308.0667
"024","10am",320.14274,2931.66,983.3079,992.1904
"025","10am",195.10737,883.4295,1045.3865,4020.0938
"026","10am",231.80096,924.4757,1071.5212,2366.5876
"027","10am",37.75475,3113.3456,3692.9701,5231.9835
"028","10am",136.07657,2703.0366,4352.6327,3808.1413
"029","10am",117.49561,2057.344,2144.8467,2447.977
"030","10am",70.42192,1259.327,1010.4166,1264.8548
"031","10am",733.08006,2024.9498,1871.1135,950.1386
"032","10am",244.29438,3382.1217,4356.6712,2535.8691
"033","10am",427.85182,3898.4552,3174.9604,2286.5386
"034","10am",54.63782,1000.093,1061.0673,1167.0577
"035","10am",120.22715,3077.7966,2563.7553,2315.8527
"036","10am",199.30195,1487.7286,1600.65,1114.5613
"037","10am",145.39175,3395.7126,1599.8516,1720.4899
"038","10am",320.83007,843.2709,1310.2978,1399.6829
"039","10am",119.27726,796.6487,924.7516,1140.7858
"040","10am",568.25824,2742.7968,3793.7708,3897.7277
"041","10am",171.85589,1411.1256,1155.5602,2143.8922
"042","10am",126.07522,594.2016,1063.0833,592.0959
"043","10am",595.03339,2260.7096,2689.8946,1742.7713
"044","10am",398.98063,1844.4914,830.087,1052.2959
"045","10am",122.76671,1719.6643,1085.8744,803.4077
"046","10am",109.18144,1490.9189,1371.7411,623.8873
"047","10am",254.64609,2107.1729,2324.6285,1474.1579
"048","10am",403.22336,1355.4707,1037.0661,777.3301
"049","10am",152.70775,1456.3706,935.4356,690.2156
"050","10am",170.40427,702.0409,596.8371,270.2555
"051","10am",133.65766,923.5513,370.0945,398.4764
"052","10am",230.51563,1097.4117,1005.2015,1261.756
"053","10am",468.92177,1404.9807,979.3654,848.6748
"054","10am",427.9016,1779.2673,1387.5996,824.2717
"055","10am",232.80813,1230.7666,1045.3805,615.775
"056","10am",415.53544,2492.1383,2239.9198,918.6472
"057","10am",32.77686,793.2862,735.9264,863.6182
"058","10am",297.40699,2566.6587,908.4218,493.249
"059","10am",848.5913,5352.4432,2661.3629,1245.7165
"060","10am",713.1734,2820.1107,1479.7144,1112.4924
"061","10am",935.06534,2590.9444,1961.576,929.7281
"062","10am",88.33714,2533.2314,1295.4545,1271.626
"063","10am",55.64557,546.9413,803.5844,573.2315
"064","10am",378.7483,1622.9397,1237.9619,1094.2442
"065","10am",452.19286,2387.7623,1491.6775,1365.5128
"066","10am",306.11769,1871.3734,1357.8439,1361.5287
"067","10am",896.97044,3300.1091,2023.8146,717.4123
"068","10am",570.31067,3091.8189,2093.7716,826.6935
"069","10am",314.87933,1663.1835,934.0154,436.0927
"070","10am",918.00058,4599.3454,2810.6333,1651.2295
"071","10am",968.89333,5044.285,1502.8692,933.1991
"072","10am",497.92427,2969.3448,2187.0887,750.4479
"073","10am",915.05559,6050.1898,3687.7234,1833.8636
"074","10am",1035.20388,4080.1693,2217.4273,1497.7333
"075","10am",1286.99861,6393.6993,2942.737,2225.4593
"076","10am",833.28922,2343.8294,1353.8028,495.2958
"077","10am",1289.92997,2070.0339,1633.8767,907.4375
"078","10am",1278.96512,3843.199,3215.6619,2020.3382
"079","10am",1527.61336,3805.5279,2618.7989,1241.9162
"080","10am",1576.84084,1663.2902,1935.3362,792.9643
"001","11am",176.51087,894.9468,2039.6069,3506.8547
"002","11am",0,1299.0547,2542.125,2241.9664
"003","11am",301.63532,3074.6921,3710.7835,3673.5867
"004","11am",154.02801,1089.0969,1132.4858,1147.362
"005","11am",132.4699,1067.8362,1368.9137,1413.6493
"006","11am",457.59175,1627.5668,2117.9468,3230.9284
"007","11am",102.5343,1066.8329,1404.9653,2052.2795
"008","11am",114.63785,607.0163,590.7685,575.8384
"009","11am",277.13777,2651.349,4329.1879,4481.4451
"010","11am",173.78263,1750.8246,1458.0258,1685.802
"011","11am",254.69522,3273.0302,2560.9988,1421.6623
"012","11am",407.48871,2682.4011,1755.6477,1485.8132
"013","11am",335.89629,2560.4181,2013.8509,1802.7179
"014","11am",426.0059,3416.7092,2238.294,1441.9308
"015","11am",50.07919,949.5839,971.4735,772.2202
"016","11am",371.54689,1062.2302,999.2714,1212.2209
"017","11am",236.4319,2378.7084,1643.7212,2893.273
"018","11am",1356.59128,3347.5225,1625.968,1951.828
"019","11am",445.03679,2036.8208,2575.0791,2824.615
"020","11am",1634.48627,2364.7806,1205.0912,442.5438
"021","11am",236.31376,1018.64,985.7625,543.7788
"022","11am",230.44686,2262.0722,2440.2334,4558.5652
"023","11am",579.91501,1708.9904,2538.1584,3290.2657
"024","11am",264.30679,3132.4853,885.9296,994.0208
"025","11am",195.10737,909.4408,1017.8362,4243.0931
"026","11am",231.80096,1012.2849,927.3182,2237.4434
"027","11am",43.63998,3047.0167,3594.4893,4988.2297
"028","11am",97.65707,2255.6569,4173.3093,3697.1448
"029","11am",159.09773,2008.6465,1986.719,2632.5281
"030","11am",95.16493,1139.7406,838.895,1071.3648
"031","11am",733.08006,2388.4621,1981.9994,956.2449
"032","11am",286.75297,2774.5081,4163.6513,2328.8292
"033","11am",443.69125,3858.1805,3544.6101,2055.7035
"034","11am",49.71196,917.2944,934.6838,1155.8961
"035","11am",209.32161,2921.0208,2838.7006,2317.8673
"036","11am",122.34419,1408.9716,1617.0102,1235.5408
"037","11am",145.39175,3583.1251,1574.0412,1809.8785
"038","11am",244.72832,818.8297,1398.779,1337.2462
"039","11am",76.17288,857.6951,1021.1336,1248.5163
"040","11am",502.46821,2507.5644,3526.3259,4062.7056
"041","11am",209.61064,1586.699,1143.9393,2036.4276
"042","11am",144.32149,735.2573,926.5901,712.97
"043","11am",580.88204,2056.4184,2367.0376,1816.8501
"044","11am",398.98063,1874.6114,1041.0105,1163.176
"045","11am",122.76671,1767.9274,1131.016,723.6922
"046","11am",141.758,1431.1011,1329.671,704.3424
"047","11am",286.06725,2404.972,2399.7365,1556.39
"048","11am",403.22336,1366.6082,1113.8117,731.2393
"049","11am",164.08948,1406.3209,1037.0945,710.9496
"050","11am",147.58725,821.0838,625.3905,282.8382
"051","11am",99.29553,961.7535,403.5709,433.2391
"052","11am",230.51563,1208.2007,988.4046,1076.213
"053","11am",468.92177,1658.5908,1251.6688,933.8766
"054","11am",427.9016,1648.1137,1501.3886,911.4852
"055","11am",264.50987,1263.4959,976.2581,605.6033
"056","11am",471.22292,2552.5087,2351.5752,1088.4758
"057","11am",32.77686,742.9939,874.6249,905.9484
"058","11am",330.46622,2897.2895,877.8547,493.249
"059","11am",794.06598,5000.0182,2497.7988,898.662
"060","11am",681.47166,2670.2756,1408.3143,1035.4373
"061","11am",989.21837,2565.4561,2224.4747,1199.0409
"062","11am",88.33714,2840.1722,1449.1806,1221.2955
"063","11am",55.64557,608.6578,834.1966,677.9434
"064","11am",378.7483,1702.8105,1207.5414,1189.9286
"065","11am",497.15993,2192.927,1498.1503,1278.8811
"066","11am",306.11769,1882.0988,1307.9629,1692.6727
"067","11am",896.97044,3084.1029,1837.9362,717.4123
"068","11am",570.31067,3090.5123,2136.3237,893.9077
"069","11am",333.55308,1625.2728,892.7984,346.6157
"070","11am",918.00058,4965.8457,2464.3092,1586.8752
"071","11am",993.33453,5206.1602,1773.4148,778.9444
"072","11am",509.66864,2868.1022,2162.5551,862.5081
"073","11am",893.04458,5430.9374,3580.7602,1677.7281
"074","11am",1047.19582,4814.9116,2429.02,1722.6902
"075","11am",1279.1626,6209.12,2838.3908,2214.0377
"076","11am",806.99096,2269.008,1352.6504,495.2958
"077","11am",1289.92997,2174.7753,1898.2169,1012.398
"078","11am",1205.55053,3642.3244,3162.4075,1930.9256
"079","11am",1527.61336,3362.8015,2618.7989,1279.6922
"080","11am",1576.84084,1694.5984,1784.9929,792.9643
"001","12am",15.4171,724.5453,1794.3216,3365.2851
"002","12am",33.12514,1494.3958,2706.3151,2451.9516
"003","12am",320.73814,2878.2842,3840.2795,3783.4923
"004","12am",154.02801,1306.9492,1554.8149,1362.436
"005","12am",132.4699,758.9072,1224.5898,1379.3293
"006","12am",457.59175,1456.4706,2155.9664,3177.3681
"007","12am",102.5343,1078.7982,1391.2187,1964.5914
"008","12am",114.63785,603.102,640.3992,682.3262
"009","12am",277.13777,2895.2531,4226.8412,4649.1725
"010","12am",173.78263,1843.9404,1441.4113,1414.0549
"011","12am",176.72023,3211.8386,2598.9641,1035.1256
"012","12am",407.48871,2860.1845,1783.5691,1687.4648
"013","12am",385.0721,2682.312,1849.1723,1628.6177
"014","12am",426.0059,2893.9195,2021.2942,1983.2867
"015","12am",50.07919,1084.6117,1039.1505,947.4999
"016","12am",371.54689,1122.6826,1072.4719,1383.1378
"017","12am",266.30097,2137.7247,1471.6015,2630.7229
"018","12am",1342.22663,3589.4785,1947.5896,1577.2284
"019","12am",666.81281,1850.0073,2465.9796,2580.4284
"020","12am",1498.30745,2548.9407,1338.369,370.7858
"021","12am",254.30186,1230.4872,944.3455,752.4171
"022","12am",200.7503,2245.5264,2073.1997,4600.5228
"023","12am",595.66668,1466.5059,2451.1335,3071.9929
"024","12am",341.55276,3180.1921,1082.513,1204.3027
"025","12am",195.10737,872.0368,943.257,3945.0784
"026","12am",278.30317,908.3776,958.0425,2770.0177
"027","12am",43.63998,3210.816,3312.7729,4048.1897
"028","12am",97.65707,2273.9657,3934.9298,3606.1263
"029","12am",159.09773,1839.7689,1846.6467,2468.7733
"030","12am",60.8028,1138.5572,1041.3882,1459.6274
"031","12am",733.08006,2435.6183,2601.1034,724.8885
"032","12am",226.04811,2629.4716,3545.249,2056.2194
"033","12am",378.67601,3818.0955,3539.5089,2495.1088
"034","12am",65.55139,913.3133,786.3051,1343.8562
"035","12am",200.46395,2592.5738,2527.0273,1956.3942
"036","12am",122.34419,1667.5295,1759.3958,1317.6875
"037","12am",145.39175,3243.4054,1778.0447,1944.3101
"038","12am",274.42488,1011.1347,1489.996,1565.5999
"039","12am",20.2816,955.8356,1200.2047,1022.6842
"040","12am",483.97774,2477.0916,3127.8676,4308.6958
"041","12am",209.61064,1365.6576,1290.0159,2047.8955
"042","12am",126.07522,593.7641,822.1669,675.4186
"043","12am",567.28884,2044.4106,2901.0131,1821.4103
"044","12am",371.0377,1815.6542,1210.4573,876.9162
"045","12am",122.76671,1926.0564,1020.8173,648.7285
"046","12am",110.54768,1697.7841,1308.9077,726.3394
"047","12am",376.10371,1926.2401,2137.702,1326.8325
"048","12am",403.22336,1702.6011,1113.2888,801.4661
"049","12am",130.59696,1551.7574,1345.0932,799.4997
"050","12am",165.30257,825.9589,634.0089,416.5148
"051","12am",161.55377,921.9256,453.0991,439.8117
"052","12am",186.23545,1149.7076,1028.4024,1249.4652
"053","12am",564.15948,1844.2382,1269.2515,989.4046
"054","12am",427.9016,1850.9863,1645.8055,1034.3216
"055","12am",264.50987,1381.7154,1049.4347,774.2291
"056","12am",471.22292,2493.9563,2351.3602,1021.9712
"057","12am",63.1554,803.3461,844.2273,1119.9213
"058","12am",356.5495,3032.3174,961.2645,448.4931
"059","12am",874.1499,4750.1348,2274.9854,1129.4723
"060","12am",681.47166,2724.7828,1655.7801,1080.3628
"061","12am",989.21837,2625.9562,2511.7274,1250.8686
"062","12am",133.3119,3091.6327,1622.7688,1258.9704
"063","12am",55.64557,682.7128,895.4517,686.9116
"064","12am",369.89064,1734.5062,1412.1406,1293.4832
"065","12am",497.15993,2391.5649,1615.2836,1145.6289
"066","12am",306.11769,1966.5806,1368.6357,1758.9144
"067","12am",936.31593,3609.9062,2327.6417,997.4569
"068","12am",570.31067,3109.5275,2245.9053,999.2781
"069","12am",333.55308,1677.8386,822.7975,332.2629
"070","12am",918.00058,4956.5536,2617.9967,1610.7685
"071","12am",993.33453,5228.4773,1955.4157,669.9678
"072","12am",509.66864,3297.6146,2094.2021,882.6755
"073","12am",806.36326,5694.7887,3239.9825,2089.0125
"074","12am",1192.58727,4958.9381,2945.4192,1629.5007
"075","12am",1220.45247,5384.5831,2293.8782,1630.8591
"076","12am",931.77102,2385.6419,1473.0522,431.3493
"077","12am",1289.92997,2195.3521,1989.2957,1232.6623
"078","12am",1145.95891,3434.2597,2754.7938,1924.7081
"079","12am",1650.85467,3500.9035,2649.1378,1339.4876
"080","12am",1585.71518,1747.7586,2014.1537,792.9643
"001","1pm",48.54224,797.9638,1813.622,3138.8167
"002","1pm",0,1519.5604,2678.2074,2741.6343
"003","1pm",320.73814,3331.771,4023.2311,3671.5868
"004","1pm",154.02801,1263.8783,1457.2688,1233.3062
"005","1pm",132.4699,593.3122,1181.4987,1422.0875
"006","1pm",498.03403,1417.3993,1848.2722,3043.1635
"007","1pm",102.5343,1039.1866,1319.7384,1899.9977
"008","1pm",114.63785,566.3078,588.9056,619.0666
"009","1pm",308.57101,2825.1567,4409.5421,4312.636
"010","1pm",173.78263,1751.3212,1311.5633,1304.3746
"011","1pm",176.72023,3467.4508,2668.8315,1446.5741
"012","1pm",459.65447,2657.8196,1886.7374,1563.7872
"013","1pm",363.19977,2730.5724,2044.3458,1936.3518
"014","1pm",426.0059,2966.9549,1831.0987,1564.3173
"015","1pm",50.07919,1046.345,1032.4253,807.8197
"016","1pm",371.54689,1135.2084,1080.5369,1284.4619
"017","1pm",108.76889,2097.3624,1297.5703,2940.5117
"018","1pm",1097.11259,3545.6641,1819.6236,1992.9441
"019","1pm",691.59264,2063.0095,2522.6863,2427.3708
"020","1pm",1542.03743,2537.6104,1475.7688,448.2529
"021","1pm",278.20375,1056.5027,902.1323,772.6189
"022","1pm",200.7503,2561.3564,2143.2847,4954.1752
"023","1pm",546.66941,1424.9214,2554.1632,3462.9252
"024","1pm",381.69237,3221.9348,924.2485,1215.254
"025","1pm",195.10737,793.4382,1129.9689,4045.6743
"026","1pm",278.30317,894.1673,1344.8949,2680.5436
"027","1pm",43.63998,2756.726,3825.7382,5259.0107
"028","1pm",139.5727,2487.4151,3974.6959,3206.4858
"029","1pm",159.09773,1911.0979,2289.0413,2710.6967
"030","1pm",170.7792,1093.7059,723.4627,1322.5033
"031","1pm",772.3888,2006.636,1858.7609,886.3755
"032","1pm",262.32453,2420.0967,3936.8382,2229.4905
"033","1pm",357.77957,3832.0527,2974.1726,2325.8886
"034","1pm",65.55139,869.1342,1092.6685,1225.9176
"035","1pm",148.29819,2785.418,2611.5892,2217.013
"036","1pm",122.34419,1632.6814,1577.4074,1033.3066
"037","1pm",145.39175,3372.0147,1600.8648,1820.6274
"038","1pm",274.42488,990.1663,1198.6504,1282.247
"039","1pm",81.87062,956.9985,1073.6012,1326.0043
"040","1pm",513.01558,2399.0119,2902.4159,3821.7783
"041","1pm",209.61064,1205.4702,1181.3401,1953.9911
"042","1pm",126.07522,620.2314,881.8415,654.3859
"043","1pm",498.88794,1870.8713,3125.4651,2024.6614
"044","1pm",392.91003,2395.1967,1111.7347,1075.3141
"045","1pm",122.76671,1953.402,1111.2686,691.3392
"046","1pm",141.758,1547.0535,1281.8906,631.7034
"047","1pm",344.89339,1906.4197,2172.8077,1433.6158
"048","1pm",343.91836,1438.0759,1166.4195,571.0833
"049","1pm",164.08948,1841.8856,1083.7316,779.4414
"050","1pm",174.16023,864.076,518.8365,346.5116
"051","1pm",132.51593,998.9685,425.3731,322.6414
"052","1pm",186.23545,1269.5139,938.4729,1057.797
"053","1pm",527.88306,1591.1327,1149.4685,820.6282
"054","1pm",388.59286,2054.5907,1551.3266,924.8331
"055","1pm",264.50987,1503.5283,1100.083,683.0026
"056","1pm",471.22292,2557.6874,2380.1253,971.0737
"057","1pm",63.1554,665.1182,693.0129,1007.9193
"058","1pm",356.5495,2781.102,1062.4029,415.4338
"059","1pm",915.3274,3906.473,2302.1368,1235.9636
"060","1pm",681.47166,2344.1901,1445.4477,1085.9909
"061","1pm",804.49916,2960.7974,2234.3488,1018.4121
"062","1pm",133.3119,3255.0836,1565.8934,1245.7615
"063","1pm",55.64557,609.0871,787.165,659.8367
"064","1pm",369.89064,1613.3954,1302.884,1243.2617
"065","1pm",497.15993,2292.4,1768.5827,1110.8684
"066","1pm",264.20206,2007.4677,1319.0558,1660.1157
"067","1pm",871.30582,3346.8275,2102.3391,842.2628
"068","1pm",524.38955,2865.069,2066.8194,826.3123
"069","1pm",333.55308,1616.6351,902.9734,253.4956
"070","1pm",918.00058,4319.9765,3144.4122,1331.2569
"071","1pm",1190.47871,5005.2759,2130.7829,617.5198
"072","1pm",509.66864,3385.3161,1659.684,727.2605
"073","1pm",802.48977,5258.9641,3127.5482,2414.1394
"074","1pm",1134.9848,4625.6252,2765.0867,1540.0161
"075","1pm",1278.05494,7016.2437,2582.9653,1782.6027
"076","1pm",960.01856,2446.95,1532.2403,579.3377
"077","1pm",1289.92997,2231.6373,1843.9118,1319.3595
"078","1pm",1213.91335,3601.656,3024.2514,1927.1094
"079","1pm",1558.99834,3771.5916,2556.0289,1309.294
"080","1pm",1603.96145,1876.5889,1889.4276,792.9643
"001","2pm",245.23319,802.1226,1850.8435,3143.1076
"002","2pm",31.30818,1410.9252,2707.3783,2887.3116
"003","2pm",324.49307,2940.6677,3705.0406,3575.0678
"004","2pm",154.02801,1071.8218,1379.2675,1009.3789
"005","2pm",132.4699,676.631,1374.9604,1581.9699
"006","2pm",454.92965,1303.4217,1688.0688,2670.1348
"007","2pm",0,876.9966,1388.0609,1950.5742
"008","2pm",114.63785,540.4273,634.0433,553.3411
"009","2pm",308.57101,3560.0237,4541.4992,3961.7608
"010","2pm",173.78263,1812.9796,1072.0512,922.4876
"011","2pm",176.72023,3405.8864,2524.3012,1726.6208
"012","2pm",403.58983,2598.8417,1555.9727,1492.295
"013","2pm",292.80935,2584.2606,2289.1456,1988.9831
"014","2pm",648.21214,2855.5902,1847.3933,1830.3227
"015","2pm",50.07919,993.4063,1226.0087,885.0344
"016","2pm",280.44281,1026.6996,880.3002,1115.3672
"017","2pm",150.22314,1907.7659,1883.9901,2858.8704
"018","2pm",1026.95582,3058.7921,1692.5306,2030.1293
"019","2pm",636.59609,1942.0366,2519.0997,2465.6626
"020","2pm",1541.80078,2515.1272,1478.361,448.2529
"021","2pm",256.78606,832.6119,868.8078,572.1215
"022","2pm",255.15712,2525.963,2060.5451,4400.0076
"023","2pm",494.14429,1540.1005,2614.4466,3671.2246
"024","2pm",442.39389,3624.9677,1027.9344,1082.7306
"025","2pm",195.10737,782.2086,1003.7401,4407.0382
"026","2pm",261.28484,846.7164,1233.8396,2637.5112
"027","2pm",43.63998,2454.0614,3711.8073,5489.874
"028","2pm",139.5727,3114.336,4670.6331,3523.9449
"029","2pm",232.14815,1961.0731,2269.6155,2665.0251
"030","2pm",196.21198,1430.7002,649.9521,1432.8888
"031","2pm",595.46988,2089.2722,1665.5916,971.5453
"032","2pm",262.32453,2624.3219,4100.9163,2404.1631
"033","2pm",401.60874,3718.5793,3184.4464,2255.3756
"034","2pm",82.53393,882.1577,999.7562,1238.071
"035","2pm",179.71935,3202.5321,2975.9179,2237.3309
"036","2pm",122.34419,1428.6606,1470.1838,1389.326
"037","2pm",267.90385,3647.9352,1392.6979,1423.1885
"038","2pm",335.16488,845.0055,1385.2468,1350.648
"039","2pm",133.83266,995.7741,1097.909,1244.1967
"040","2pm",483.97774,2509.7299,2441.506,3515.1381
"041","2pm",209.61064,1207.0604,1344.7289,2000.3939
"042","2pm",126.07522,726.2061,833.7972,638.1173
"043","2pm",568.55631,2256.9078,2987.99,2274.4317
"044","2pm",431.88545,2411.8148,1147.9963,865.8406
"045","2pm",143.66315,2004.5385,1198.6017,515.4236
"046","2pm",141.758,1287.8522,1625.0447,599.8715
"047","2pm",254.64609,2206.3311,1925.8756,1602.5241
"048","2pm",266.53692,1410.7896,1211.7181,571.0833
"049","2pm",164.08948,1558.6982,859.7,656.8555
"050","2pm",147.58725,865.0732,481.9842,516.8764
"051","2pm",133.65766,905.1602,373.6764,322.6414
"052","2pm",109.48728,1322.5201,817.2152,1253.1179
"053","2pm",527.88306,1599.5105,1216.5418,986.6512
"054","2pm",388.59286,2058.995,1457.5139,957.363
"055","2pm",264.50987,1495.6252,1079.6126,733.0179
"056","2pm",529.81942,2334.089,2485.5496,1159.631
"057","2pm",63.1554,605.519,748.1542,958.1144
"058","2pm",323.49027,2355.1677,1060.0019,526.0829
"059","2pm",844.36429,4747.9969,2399.3068,1252.7368
"060","2pm",646.26757,2342.7857,1315.3051,955.0767
"061","2pm",760.66999,2999.7784,2176.4444,1000.2873
"062","2pm",133.3119,3290.7339,1470.8525,1509.0651
"063","2pm",96.99367,579.8538,778.0743,565.911
"064","2pm",423.71537,1596.8606,1222.0537,1089.7051
"065","2pm",452.19286,2345.1285,1730.2141,1099.1527
"066","2pm",264.20206,1873.2869,1085.2668,1542.3396
"067","2pm",936.31593,3491.2078,2424.0458,842.2628
"068","2pm",485.41413,2893.1229,1851.8709,826.3123
"069","2pm",297.53369,1475.5432,977.1096,292.3465
"070","2pm",853.87029,4695.1552,3137.6182,1123.3629
"071","2pm",1190.47871,4458.2071,1887.8724,492.706
"072","2pm",615.62,3080.0336,1640.2058,788.7481
"073","2pm",510.62182,5803.0296,3221.0309,2247.0076
"074","2pm",1023.8647,4269.0101,2425.9367,1673.0063
"075","2pm",1468.97208,6812.0783,2678.7818,1819.4319
"076","2pm",925.9867,2162.3333,1410.3976,551.0902
"077","2pm",1289.92997,2302.0927,1690.6197,1266.0225
"078","2pm",1164.40065,3562.5047,3106.1443,1986.2224
"079","2pm",1558.99834,3727.0836,2464.1759,1380.2903
"080","2pm",1532.22063,1940.7469,1847.547,752.6567
"001","3pm",48.54224,894.92,1508.4194,3435.3852
"002","3pm",182.08378,1470.7029,2886.006,3442.2514
"003","3pm",341.61537,2384.0325,3799.1712,2958.4729
"004","3pm",162.48507,1022.7582,1137.227,945.7012
"005","3pm",132.4699,804.8498,1614.9545,1477.3766
"006","3pm",541.95369,1257.6196,1526.3494,2448.8448
"007","3pm",0,985.7157,1174.6779,1991.9036
"008","3pm",62.99597,522.3595,711.6551,598.2304
"009","3pm",274.22182,3192.9212,4532.8366,4437.9717
"010","3pm",173.78263,2125.8391,1079.0795,1226.5818
"011","3pm",176.72023,3518.8621,2787.5359,1801.523
"012","3pm",459.65447,2937.4775,1573.8683,1600.0444
"013","3pm",327.53998,2665.7034,2322.1338,1903.288
"014","3pm",409.03876,2883.2373,1832.1914,1846.6551
"015","3pm",50.07919,1091.1583,1036.3141,907.0989
"016","3pm",280.44281,1040.7507,900.7989,1050.5347
"017","3pm",289.63779,1933.3994,1810.1544,2546.187
"018","3pm",998.83527,3265.7821,1654.8828,2101.8664
"019","3pm",502.78129,1917.9949,2334.086,2289.0037
"020","3pm",1460.22733,2630.601,1444.7673,448.2529
"021","3pm",256.78606,867.0539,833.9196,502.4701
"022","3pm",149.03652,2264.1372,2153.0618,4357.2356
"023","3pm",572.38459,1797.0178,2744.7197,3582.2203
"024","3pm",464.41526,3216.2616,1041.3294,1093.8809
"025","3pm",195.10737,800.8832,1076.8556,4363.2155
"026","3pm",261.28484,1142.8842,1233.3651,2670.3236
"027","3pm",43.63998,2652.1395,3776.7777,5285.4207
"028","3pm",180.00626,2926.2688,4830.0314,3907.8287
"029","3pm",190.54603,1639.6105,2280.7667,2739.4827
"030","3pm",196.21198,1454.9698,577.0847,1194.1788
"031","3pm",647.18366,1834.5168,1742.245,971.5453
"032","3pm",327.17635,3079.5573,4136.0348,2568.4845
"033","3pm",357.77957,4217.6546,3167.7818,1987.5099
"034","3pm",76.51015,842.9825,1001.3748,1190.9488
"035","3pm",225.17922,2677.7785,3100.0959,2250.621
"036","3pm",163.94631,1600.9122,1681.8836,1609.9531
"037","3pm",267.90385,3290.2625,1394.011,1423.074
"038","3pm",274.42488,1028.9072,1061.5417,1406.3522
"039","3pm",195.42168,931.3925,1116.4915,1308.1939
"040","3pm",482.80194,2225.6076,2837.1972,3417.7859
"041","3pm",209.61064,1340.9099,1377.8818,2107.4734
"042","3pm",150.82651,824.6981,1003.1521,587.2156
"043","3pm",639.24889,1897.1486,2793.9769,2067.7708
"044","3pm",407.05709,2333.2629,880.9226,862.7142
"045","3pm",179.68254,1810.9699,1173.061,586.4397
"046","3pm",141.758,1359.8152,1413.7794,579.9615
"047","3pm",150.36008,2092.4546,1946.1503,1681.9357
"048","3pm",231.80629,1509.1824,1312.1292,729.8192
"049","3pm",164.08948,1468.0814,1159.2588,795.5764
"050","3pm",130.27253,786.3854,572.9158,333.3872
"051","3pm",161.55377,963.6384,335.2064,298.2304
"052","3pm",198.02519,1348.5151,961.3493,1179.375
"053","3pm",527.88306,1675.1792,1150.8769,1067.951
"054","3pm",323.74104,2015.3537,1310.9515,852.9043
"055","3pm",318.91669,1505.7888,867.6993,691.4688
"056","3pm",467.45253,2437.6463,2537.886,1122.5784
"057","3pm",63.1554,625.3236,714.4952,949.7401
"058","3pm",356.5495,2926.8685,1060.0019,506.4363
"059","3pm",738.19709,4730.0869,2375.999,1242.9908
"060","3pm",646.26757,2307.1713,1470.2006,995.5061
"061","3pm",804.49916,2946.0528,1883.0497,973.8927
"062","3pm",88.33714,2806.6424,1610.0619,1378.1149
"063","3pm",96.99367,721.6485,788.0039,523.4494
"064","3pm",423.71537,1623.1112,1189.2967,970.2102
"065","3pm",509.12047,2233.7657,1744.4783,1303.7518
"066","3pm",264.20206,1988.17,1240.4423,1614.6811
"067","3pm",1001.75092,3157.9973,2512.9692,761.0112
"068","3pm",524.38955,2969.2252,1948.9109,745.5625
"069","3pm",261.5143,1301.0713,1066.0586,340.7913
"070","3pm",911.47276,4632.3215,2992.8285,1387.7867
"071","3pm",1190.47871,4427.9351,1926.5595,526.2087
"072","3pm",569.69888,2814.2299,1568.9131,832.6934
"073","3pm",509.51416,5970.0246,3468.2052,2167.9352
"074","3pm",942.87532,3467.2661,2502.3497,1812.9529
"075","3pm",1428.03166,7125.7346,2342.8505,1893.5014
"076","3pm",925.9867,2227.7962,1412.0092,584.044
"077","3pm",1289.92997,2320.6486,2075.76,1082.0791
"078","3pm",1237.81524,3240.7993,3003.8962,2185.8969
"079","3pm",1531.7284,3677.1691,2618.7221,1521.0906
"080","3pm",1563.65387,1858.7338,1803.3784,712.3491
"001","4pm",55.72468,1095.64,1615.1953,3077.9173
"002","4pm",133.23068,1002.6499,2261.0598,3019.2313
"003","4pm",344.73168,2173.6741,3205.8119,3446.048
"004","4pm",154.02801,1241.4922,922.5021,971.5658
"005","4pm",132.4699,703.3423,1241.4374,1233.8233
"006","4pm",371.39903,1334.8516,1541.5488,2579.2043
"007","4pm",0,894.999,1382.0414,2245.8184
"008","4pm",114.63785,638.4646,639.072,596.3814
"009","4pm",236.72806,3226.9447,3680.9333,4238.0185
"010","4pm",143.84563,1889.9917,1235.7578,1393.3781
"011","4pm",176.72023,3127.1816,2648.2769,1384.9854
"012","4pm",459.65447,2579.046,1616.0579,1483.3366
"013","4pm",506.6305,2605.8764,2024.9959,2048.3083
"014","4pm",267.73533,3197.7705,1860.2938,1756.1852
"015","4pm",50.07919,1318.2927,1289.9118,858.0322
"016","4pm",253.4773,1049.6082,1012.1162,1053.3358
"017","4pm",265.77831,2006.5828,2062.6521,2536.9377
