"district","hour","age1","age2","age3","age4"
"072","7am",8.343015,10.932823,53.63093,27.093234
"073","7am",6.980957,13.060702,47.82029,32.138051
"074","7am",5.408845,15.790634,43.56142,35.239097
"075","7am",18.136741,12.379681,45.58343,23.900144
"076","7am",8.407878,7.384014,52.33973,31.868382
"077","7am",7.251358,15.655598,46.69756,30.395485
"078","7am",12.807739,12.284476,49.67694,25.230848
"079","7am",11.517992,11.949534,52.44885,24.083624
"080","7am",8.4228,4.745942,52.72484,34.106414
"001","8am",41.843346,18.212969,35.91746,4.026225
"002","8am",31.198503,23.674408,33.19485,11.932238
"003","8am",22.784145,18.087399,45.27435,13.854108
"004","8am",14.328678,19.059819,46.52376,20.08774
"005","8am",36.498815,10.492207,34.66103,18.347951
"006","8am",41.45522,18.993512,24.33527,15.215997
"007","8am",20.556631,11.12484,48.29413,20.024395
"008","8am",9.16666,16.373915,38.66421,35.795215
"009","8am",30.36673,13.717311,42.9137,13.002258
"010","8am",9.068478,22.136846,48.44597,20.348702
"011","8am",12.599544,21.984421,48.76815,16.647886
"012","8am",9.251319,13.518683,41.42974,35.800256
"013","8am",16.41585,19.360606,51.5693,12.654239
"014","8am",11.626901,20.954165,39.38047,28.038466
"015","8am",16.515262,15.752991,40.13926,27.592488
"016","8am",10.216682,17.56647,51.60725,20.609602
"017","8am",28.705392,11.510965,41.86392,17.919727
"018","8am",16.437099,24.839911,45.25863,13.464355
"019","8am",21.894347,17.449087,47.18029,13.476278
"020","8am",10.409366,20.121821,53.54581,15.923004
"021","8am",20.387784,24.005314,33.65953,21.947376
"022","8am",40.884055,19.542436,32.74171,6.8318
"023","8am",27.363393,21.413822,47.24863,3.974151
"024","8am",13.812943,19.421027,52.53679,14.229239
"025","8am",59.69527,16.228187,21.37755,2.698997
"026","8am",19.986961,21.364704,38.12265,20.525687
"027","8am",13.924887,20.790646,55.91958,9.364887
"028","8am",25.177581,24.765322,42.63073,7.426371
"029","8am",11.815973,15.83706,54.76537,17.581597
"030","8am",22.662332,8.068212,42.85787,26.411587
"031","8am",10.766523,12.939609,42.65001,33.643857
"032","8am",5.469738,18.229875,62.67468,13.625711
"033","8am",22.785817,9.381243,45.11761,22.715331
"034","8am",5.117698,17.304061,61.01715,16.561091
"035","8am",5.508436,18.581555,53.59777,22.312242
"036","8am",8.726136,11.277235,44.80029,35.196343
"037","8am",6.805408,15.598098,54.27947,23.317028
"038","8am",8.230255,16.688835,44.08323,30.997678
"039","8am",12.508485,14.552259,49.0622,23.877057
"040","8am",18.480926,13.86601,48.30813,19.344934
"041","8am",10.836214,14.021907,51.95204,23.18984
"042","8am",15.73993,17.463836,46.20204,20.594195
"043","8am",6.637978,17.023162,50.92106,25.417796
"044","8am",11.309111,9.395167,47.7664,31.529319
"045","8am",12.219358,14.098504,49.09253,24.589608
"046","8am",7.2514,11.830274,52.992,27.926331
"047","8am",7.255198,13.259734,57.38282,22.10225
"048","8am",10.646568,17.501862,48.83506,23.016506
"049","8am",1.03544,15.479596,57.90652,25.578443
"050","8am",11.109201,16.955119,50.45466,21.481016
"051","8am",7.671909,10.394201,49.43155,32.502341
"052","8am",11.174969,10.591737,51.95311,26.280182
"053","8am",2.459709,9.398929,59.97171,28.169648
"054","8am",9.277745,16.566306,50.51464,23.641305
"055","8am",8.374656,9.336089,58.24124,24.048016
"056","8am",5.233275,7.928163,48.03572,38.802841
"057","8am",11.851766,10.296426,52.7675,25.084308
"058","8am",10.574988,6.572165,56.25,26.602846
"059","8am",8.109625,12.2176,51.49865,28.174129
"060","8am",22.739577,16.020276,44.26459,16.975552
"061","8am",8.877736,22.581168,44.24161,24.299482
"062","8am",4.301609,12.256241,58.24838,25.193769
"063","8am",5.305408,11.359658,62.63227,20.702666
"064","8am",4.190785,11.19403,51.42093,33.19426
"065","8am",9.261228,14.980251,51.06749,24.691033
"066","8am",9.639859,11.585388,49.15806,29.616692
"067","8am",3.740083,13.111202,54.02555,29.12316
"068","8am",8.813625,7.515288,55.26144,28.409646
"069","8am",1.946111,6.4709,70.58064,21.002353
"070","8am",12.097064,13.670489,47.95767,26.274782
"071","8am",3.961264,17.270319,54.13879,24.629628
"072","8am",9.536022,14.811545,49.4932,26.159228
"073","8am",6.347279,11.696183,49.04858,32.907963
"074","8am",5.833608,14.443237,47.28562,32.437534
"075","8am",17.963626,12.295676,45.26205,24.478644
"076","8am",8.204698,5.060205,53.52105,33.214045
"077","8am",8.495508,12.603578,46.21604,32.684876
"078","8am",13.030369,13.658976,50.47426,22.836391
"079","8am",13.494485,12.47703,50.37568,23.652802
"080","8am",7.361901,4.621124,47.48754,40.529432
"001","9am",40.683362,19.071031,34.39723,5.848378
"002","9am",25.242176,24.382431,37.13847,13.236925
"003","9am",23.583057,16.11411,42.16102,18.141814
"004","9am",14.04081,18.863976,46.67835,20.416867
"005","9am",36.774756,7.536845,43.85745,11.830949
"006","9am",39.346068,19.876288,25.64405,15.133593
"007","9am",19.764387,11.66618,47.32091,21.248521
"008","9am",8.255775,14.546186,40.24793,36.950113
"009","9am",29.387583,14.973455,42.23498,13.403982
"010","9am",9.764204,16.662607,54.54784,19.025349
"011","9am",11.300734,20.239301,51.70101,16.758951
"012","9am",9.749831,14.48654,39.03888,36.724754
"013","9am",12.144482,21.832651,54.49672,11.526149
"014","9am",9.930948,22.126121,41.73052,26.212406
"015","9am",19.200016,13.688233,34.13321,32.97854
"016","9am",12.010791,19.884419,48.38691,19.717879
"017","9am",28.419192,11.511179,42.12495,17.944683
"018","9am",14.963431,24.186838,47.81196,13.037768
"019","9am",23.278036,18.760373,47.32565,10.635936
"020","9am",6.073581,19.166295,58.89651,15.86361
"021","9am",16.859582,23.111784,37.49443,22.5342
"022","9am",36.670842,18.806795,38.04261,6.479753
"023","9am",27.422784,22.554488,46.84208,3.180646
"024","9am",15.25503,16.667649,50.77657,17.300752
"025","9am",61.804693,16.96733,19.11026,2.117714
"026","9am",12.802097,21.763627,45.45063,19.983648
"027","9am",11.55793,21.835961,59.81315,6.792957
"028","9am",23.21453,22.848039,46.92537,7.012056
"029","9am",10.617085,15.699163,55.9828,17.700955
"030","9am",24.957563,9.184015,40.2649,25.59352
"031","9am",12.643473,13.764374,41.4055,32.186654
"032","9am",4.880213,20.173725,61.43397,13.512095
"033","9am",20.388906,12.015393,47.10825,20.487447
"034","9am",5.202139,18.587967,56.3117,19.898193
"035","9am",7.16124,14.154641,55.85171,22.832405
"036","9am",5.025866,12.991293,46.9772,35.005641
"037","9am",5.575129,18.164562,53.47482,22.785489
"038","9am",6.795114,13.850521,45.6657,33.688665
"039","9am",13.127441,13.461411,49.93908,23.472068
"040","9am",17.724067,11.937029,50.59816,19.740742
"041","9am",9.633322,13.564933,53.70811,23.093636
"042","9am",16.019609,18.787088,37.29987,27.893428
"043","9am",6.683538,16.106092,49.14873,28.061636
"044","9am",10.065222,9.774378,42.46442,37.695982
"045","9am",11.659119,14.202502,47.27393,26.864444
"046","9am",7.871729,10.944079,52.23016,28.954027
"047","9am",8.211435,14.800395,55.19488,21.793291
"048","9am",6.127548,19.621114,46.15924,28.092096
"049","9am",1.131245,17.297329,54.3493,27.222121
"050","9am",10.563994,21.712536,46.35856,21.364908
"051","9am",8.255933,9.58146,49.91498,32.247631
"052","9am",11.146827,12.581861,52.41392,23.857388
"053","9am",5.684855,10.861357,55.43101,28.022779
