"district","hour","age1","age2","age3","age4"
"017","9am",2797.30594,1133.0474,4146.3657,1766.2983
"018","9am",1493.55526,2414.1777,4772.2886,1301.3478
"019","9am",2474.22369,1994.0411,5030.2464,1130.4942
"020","9am",290.00372,915.1598,2812.214,757.4619
"021","9am",531.33874,728.3803,1181.6572,710.1774
"022","9am",5906.25699,3029.0487,6127.1959,1043.6381
"023","9am",2893.46678,2379.7971,4942.4599,335.6003
"024","9am",943.13322,1030.4676,3139.2314,1069.6088
"025","9am",12588.02663,3455.8088,3892.2692,431.324
"026","9am",740.27297,1258.4676,2628.153,1155.5415
"027","9am",1470.50197,2778.1639,7609.9575,864.26
"028","9am",3232.91545,3181.8769,6534.9489,976.5171
"029","9am",841.89156,1244.8797,4439.2077,1403.6136
"030","9am",1175.56657,432.5912,1896.5823,1205.5218
"031","9am",725.00158,789.2762,2374.2726,1845.6459
"032","9am",522.37712,2159.392,6575.8811,1446.3323
"033","9am",2207.01402,1300.6162,5099.272,2217.6806
"034","9am",171.2871,612.0326,1854.1349,655.1735
"035","9am",617.20276,1219.94,4813.6678,1967.8468
"036","9am",239.80565,619.8704,2241.4841,1670.2695
"037","9am",406.69167,1325.0593,3900.8542,1662.1444
"038","9am",287.36009,585.7278,1931.167,1424.6675
"039","9am",428.15895,439.0516,1628.7915,765.5548
"040","9am",2125.19735,1431.3049,6066.953,2367.006
"041","9am",506.25354,712.8689,2822.4863,1213.6244
"042","9am",388.68521,455.8328,905.0102,676.7808
"043","9am",467.52008,1126.6371,3438.0026,1962.9392
"044","9am",450.94324,437.9128,1902.4957,1688.8597
"045","9am",438.37978,534.0103,1777.4875,1010.096
"046","9am",293.78093,408.4442,1949.2828,1080.5937
"047","9am",533.01934,960.7209,3582.801,1414.6425
"048","9am",240.65068,770.5911,1812.8381,1103.2768
"049","9am",38.24246,584.7471,1837.3125,920.261
"050","9am",192.8646,396.4012,846.3584,390.0546
"051","9am",170.0755,197.3819,1028.2683,664.314
"052","9am",432.75208,488.4642,2034.8601,926.2128
"053","9am",224.5062,428.9365,2189.0804,1106.6751
"054","9am",491.51053,860.8998,2811.9437,1244.4617
"055","9am",135.56337,368.2212,1846.8815,958.3307
"056","9am",445.10071,429.6306,3389.1255,2381.0523
"057","9am",260.62619,322.8387,1453.0401,707.2478
"058","9am",448.59653,351.8182,2289.794,1104.7661
"059","9am",830.39293,1294.4029,5591.808,3158.5716
"060","9am",1712.1691,919.1866,3475.8432,1292.2015
"061","9am",611.28471,1428.1567,2883.4106,1540.2127
"062","9am",252.02602,642.3688,3091.4367,1343.5663
"063","9am",125.93356,229.2711,1196.7828,457.5726
"064","9am",143.23155,390.4566,2534.326,1516.7136
"065","9am",585.95671,942.7404,3145.7389,1647.7443
"066","9am",521.85506,554.8094,2564.328,1538.1272
"067","9am",320.19109,887.3487,4011.0892,1922.3073
"068","9am",602.8566,630.5973,3586.8077,1897.3136
"069","9am",75.64071,203.7594,2245.1155,698.9367
"070","9am",1209.82326,1431.1061,4875.2303,2525.3419
"071","9am",365.91675,1595.3239,4462.0233,2303.456
"072","9am",616.15592,1097.5555,3267.5063,1722.6703
"073","9am",780.92273,1588.203,6471.6617,4161.2449
