"district","hour","age1","age2","age3","age4"
"9107","7am",9.854442,15.195908,55.76443,19.185226
"9108","7am",13.673514,18.994575,50.0529,17.279014
"9109","7am",9.096823,17.015912,55.93329,17.95398
"9110","7am",12.126528,20.037687,52.03578,15.800005
"9111","7am",9.736784,18.688392,56.53204,15.042779
"9112","7am",8.529133,15.42575,58.28891,17.756203
"9113","7am",9.871107,17.740483,53.84841,18.539997
"9114","7am",14.719323,12.020635,55.42268,17.837358
"9201","7am",11.461906,22.144985,52.41614,13.976968
"9202","7am",11.235139,18.165858,56.14539,14.453609
"9203","7am",8.888957,20.588125,52.68368,17.839239
"9204","7am",14.4701,19.027425,53.66998,12.832491
"9205","7am",11.025843,25.433023,49.70731,13.833826
"9206","7am",8.743791,13.483542,61.6616,16.111068
"9207","7am",9.32602,10.260367,60.78024,19.633374
"9208","7am",9.791008,17.8471,54.03468,18.327211
"9209","7am",11.006839,20.506971,53.48653,14.999656
"9210","7am",10.609199,15.271783,54.07555,20.043463
"9211","7am",12.463756,27.509278,41.79431,18.232651
"9212","7am",11.145517,16.150644,52.23969,20.464145
"9302","7am",12.63546,19.208151,46.43232,21.724066
"9303","7am",10.652488,17.35954,58.18917,13.798797
"9304","7am",6.452293,20.454141,58.42834,14.665228
"9305","7am",11.021607,14.783341,57.53647,16.658579
"9306","7am",8.758531,24.803917,46.93713,19.500425
"9307","7am",13.890766,14.504474,56.58638,15.018383
"9308","7am",11.851839,14.40036,57.51488,16.232919
"9309","7am",12.445922,17.933642,55.94816,13.672277
"9310","7am",11.909972,19.093904,52.16391,16.832211
"9311","7am",14.492547,21.124532,49.71942,14.663502
"9312","7am",11.609651,26.085173,50.34804,11.957141
"9402","7am",12.932192,20.576721,51.65056,14.840524
"9403","7am",10.928622,21.071789,52.49535,15.504243
"9404","7am",9.834182,12.937452,60.71138,16.516982
"9405","7am",6.644252,18.374127,59.60328,15.378346
"9406","7am",17.759297,18.645001,48.78543,14.81027
"9407","7am",8.480416,22.121943,52.42994,16.967698
"9408","7am",8.158635,18.708475,50.73989,22.393004
"9409","7am",7.03898,18.349859,55.83646,18.774704
"9410","7am",14.540844,17.319499,53.1434,14.996261
"9411","7am",10.288331,18.993201,53.66535,17.053116
"9412","7am",7.654176,19.582124,56.66727,16.096429
"9413","7am",11.725684,18.744746,52.27909,17.250476
"9414","7am",12.663266,12.149569,58.46026,16.726902
"9501","7am",15.537006,23.536018,54.31787,6.609111
"9502","7am",15.672151,21.844929,48.96357,13.519355
"9503","7am",11.083016,21.00731,50.76333,17.146343
"9504","7am",8.322045,15.960983,58.70043,17.016547
"9505","7am",8.439981,16.454064,59.79075,15.315208
"9506","7am",15.596124,19.910864,53.46584,11.027169
"9507","7am",13.644339,23.039509,48.88612,14.430037
"9508","7am",11.203258,17.138301,57.84518,13.813256
"9509","7am",8.066436,14.111503,63.90952,13.912544
"9510","7am",8.435433,17.105235,55.51104,18.948288
"9511","7am",6.257429,16.097276,56.62836,21.01693
"9512","7am",11.221385,18.046164,52.84258,17.88987
"9513","7am",6.741237,10.837781,66.03408,16.386907
"7501","8am",7.772686,18.987933,59.96982,13.269559
"7502","8am",17.218105,13.120901,51.92424,17.736751
