"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"9305","8am",24689.927,14935.739,14344.357,5045.23
"9306","8am",24595.636,20295.192,22811.446,10293.659
"9307","8am",19491.016,21518.209,14375.863,7215.924
"9308","8am",16404.527,14468.866,15874.239,4634.732
"9309","8am",32714.481,22695.81,17702.304,7462.076
"9310","8am",25319.97,32059.38,26308.294,4349.882
"9311","8am",44006.402,23910.601,20737.97,11950.912
"9312","8am",51128.65,55982.304,29209.954,23723.303
"9402","8am",22761.234,37932.42,20246.74,16267.941
"9403","8am",29310.708,31230.304,20572.942,25408.986
"9404","8am",18334.432,20468.535,15369.929,8042.802
"9405","8am",13573.089,17736.796,20828.777,8871.027
"9406","8am",19919.684,24351.369,15599.721,11141.936
"9407","8am",20213.098,24369.597,21270.354,26489.109
"9408","8am",10426.925,19235.39,17178.937,19584.258
"9409","8am",24607.185,24510.755,45401.77,36333.714
"9410","8am",9900.744,12394.15,8277.23,4682.828
"9411","8am",16500.636,15438.107,7099.476,3605.614
"9412","8am",8737.032,7186.152,5047.522,5783.239
"9413","8am",15138.32,14717.506,13593.437,3090.348
"9414","8am",5999.672,6999.772,7665.6,3243.429
"9501","8am",11833.046,19311.039,18093.646,9046.387
"9502","8am",19942.823,17170.862,11226.294,5620.054
"9503","8am",12169.177,13905.966,8913.839,5872.998
"9504","8am",11803.241,13007.36,9179.338,5859.359
"9505","8am",17169.271,16414.288,15938.972,2734.494
"9506","8am",16685.186,12757.284,10411.05,3879.627
"9507","8am",26921.534,15962.24,12125.628,2713.746
"9508","8am",19025.562,26998.993,22594.664,11230.01
"9509","8am",11411.287,13857.269,14508.776,5939.829
"9510","8am",12080.269,22300.989,15943.446,8735.084
"9511","8am",12520.945,19495.122,16149.639,16239.344
"9512","8am",13485.145,11218.974,16783.804,13439.439
"9513","8am",9421.149,11567.97,8432.02,6243.513
"7501","9am",14552.022,26175.327,37593.571,63753.001
"7502","9am",17746.859,25523.987,60896.923,80953.547
"7503","9am",23261.81,35784.569,56918.877,61690.815
"7504","9am",8551.067,24602.857,24935.739,37972.769
"7505","9am",15359.712,17465.875,25353.651,55684.207
"7506","9am",21996.999,25429.394,39916.853,38843.603
"7507","9am",21691.622,32873.981,45844.101,55613.172
"7508","9am",7712.401,16728.541,27517.864,45926.657
"7509","9am",26249.301,24074.081,55585.01,79580.164
"7510","9am",14556.394,19125.017,40688.523,60877.364
"7511","9am",19654.593,23986.603,36189.993,45370.917
"7512","9am",29119.983,22165.192,35587.487,41951.538
"7513","9am",35161.355,32486.319,21446.676,33108.346
"7514","9am",35876.894,26910.293,27077.783,34423.206
"7701","9am",18960.29,41508.403,32216.617,9413.492
"7702","9am",20277.674,35486.724,23546.13,28948.432
"7703","9am",17325.519,28887.851,17675.901,7864.526
"7704","9am",26279.428,17273.908,13760.817,6350.133
"7705","9am",7631.521,15057.415,7239.59,3072.287
"7706","9am",11487.39,16060.569,6761.389,2256.861
"7707","9am",18725.66,17276.703,6091.567,2782.937
"7708","9am",8401.509,20026.054,11316.194,6156.445
"7709","9am",13089.622,16078.728,11853.434,3657.748
"7710","9am",8389.788,11068.417,23567.956,5326.853
"7711","9am",23089.741,19176.858,12469.215,8647.016
"7712","9am",13085.83,22343.976,8614.352,4624.02
"7713","9am",10517.617,8471.279,4816.392,1088.097
"7714","9am",13034.212,20384.444,12145.119,8809.993
"7715","9am",10213.927,12101.35,4084.536,1581.27
"7716","9am",14131.431,27753.813,16885.636,7458.41
"7801","9am",11079.342,10073.422,9784.398,14450.321
"7802","9am",6127.482,11086.959,13549.624,16540.573
"7803","9am",8228.604,23825.122,22560.253,12860.524
"7804","9am",9516.184,8632.17,10693.978,5704.841
"7805","9am",9378.758,28044.028,21248.769,10340.729
"7806","9am",19018.083,29319.593,13451.788,7277.601
"7807","9am",14534.83,14320.897,7723.129,3265.438
"7808","9am",15791.123,16800.445,5668.171,3860.602
"7809","9am",10420.227,18069.793,11240.488,10161.908
"7810","9am",2303.819,5448.603,5414.935,3351.731
"7811","9am",8175.926,11602.979,16946.409,17400.686
"7812","9am",10043.364,37787.916,43445.549,46454.967
"7813","9am",5701.751,9111.87,8404.211,5062.782
"7814","9am",1615.619,6449.039,4864.988,2632.847
"7815","9am",5905.943,9038.731,8197.331,3150.834
"7816","9am",16793.532,29892.418,32198.192,23783.007
"9101","9am",16452.327,21391.59,18395.976,11889.177
"9102","9am",8345.845,11861.165,10678.251,6099.988
"9103","9am",16334.005,13880.784,11619.936,6730.531
"9104","9am",9216.784,12751.953,5707.802,4378.849
"9105","9am",13558.212,22060.812,13850.024,11505.99
"9106","9am",20145.667,24029.582,18105.012,6750.143
"9107","9am",18756.092,19205.301,11296.753,8298.575
"9108","9am",9213.847,16222.26,10053.413,6401.131
"9109","9am",12562.866,15461.181,16913.642,7089.659
"9110","9am",15275.269,15832.844,11683.153,5736.809
"9111","9am",13333.098,21792.368,16987.764,10656.483
"9112","9am",7688.16,11309.236,11880.693,6769.385
"9113","9am",10540.179,19192.308,21094.926,22302.474
"9114","9am",3401.057,7914.914,14690.382,12166.68
"9201","9am",23341.124,22333.3,27498.105,16427.583
"9202","9am",11383.557,20783.022,19326.77,15785.846
"9203","9am",23453.357,29094.323,42619.577,47266.474
"9204","9am",20969.742,30490.659,35910.253,24071.903
"9205","9am",13476.661,31996.333,36745.154,55195.817
"9206","9am",7155.362,22732.272,22848.898,31765.38
"9207","9am",4376.265,9281.362,24169.521,26248.482
"9208","9am",10076.398,16340.81,21990.742,29614.807
"9209","9am",19757.747,21381.213,35350.332,37860.943
"9210","9am",13619.276,24845.712,25955.341,33100.527
"9211","9am",14388.49,16325.463,17569.359,17492.313
"9212","9am",8837.906,14841.287,18466.248,19864.505
"9302","9am",11052.296,13111.331,5438.712,3385.077
"9303","9am",29223.479,24813.139,29647.966,17286.974
"9304","9am",33756.77,35623.342,23150.702,19091.043
"9305","9am",24532.69,13199.028,13935.861,5007.622
"9306","9am",22126.606,24773.969,18598.839,5874.665
"9307","9am",19515.807,18532.225,13475.877,7110.622
"9308","9am",17400.493,13690.146,13406.712,4478.657
"9309","9am",31795.921,27958.451,21462.519,10113.561
"9310","9am",24754.72,31168.873,24060.084,3419.418
"9311","9am",41626.858,21998.149,17920.773,15343.356
"9312","9am",52182.18,55588.366,35088.744,32246.613
"9402","9am",20567.091,38987.19,20715.943,15347.143
"9403","9am",28534.897,34365.707,24333.912,26920.977
"9404","9am",19224.061,20338.905,14697.644,7816.671
"9405","9am",12455.541,17353.341,21677.453,14125.463
"9406","9am",21149.761,26146.084,17923.544,14508.578
"9407","9am",17997.681,24739.602,17245.367,20363.824
"9408","9am",10317.886,17028.745,19355.605,14882.662
"9409","9am",23417.917,24680.656,38762.349,33325.835
"9410","9am",8442.474,11617.638,8376.084,4990.444
"9411","9am",15386.941,13794.344,9721.887,3146.105
"9412","9am",7954.487,6179.083,4920.069,4480.918
"9413","9am",14864.893,11724.488,12162.451,3699.353
"9414","9am",6190.129,6170.272,6944.098,2771.407
"9501","9am",12544.501,19627.063,18434.15,11619.377
"9502","9am",19672.689,21617.439,11156.37,6954.837
"9503","9am",12470.548,12165.372,9786.659,5004.048
"9504","9am",11739.989,10072.44,5483.588,5103.598
"9505","9am",16332.301,16580.414,13202.716,5436.242
"9506","9am",15246.89,14169.252,10496.057,4010.386
"9507","9am",27115.491,14305.815,9852.503,5711.244
"9508","9am",18069.366,25158.068,21062.482,9818.717
"9509","9am",10285.998,12723.806,10899.956,3524.062
"9510","9am",12448.671,21090.887,13805.363,6857.267
"9511","9am",13724.491,18551.316,11857.531,12662.226
"9512","9am",12910.002,11648.864,13523.829,9614.833
"9513","9am",9061.692,10249.018,6486.595,4978.968
"7501","10am",18992.203,41467.337,50816.34,78188.5047
"7502","10am",19913.869,34494.588,66142.44,96070.6542
"7503","10am",27593.932,46240.445,81446.727,95372.0119
"7504","10am",9215.777,29800.577,34480.071,39982.571
"7505","10am",14445.98,18166.021,25529.407,58303.8492
"7506","10am",24212.796,28617.01,45464.952,40043.1691
"7507","10am",23304.715,35768.285,47495.985,62849.1131
"7508","10am",10712.012,17291.476,28373.786,47794.3914
"7509","10am",27515.455,25760.179,61415.737,85772.921
"7510","10am",17357.323,23761.612,47005.697,63726.5787
"7511","10am",20706.014,23903.664,43321.396,53587.5347
"7512","10am",31584.103,25883.954,31358.43,41294.8404
"7513","10am",36592.634,31828.485,25847.22,34323.2413
"7514","10am",35292.887,24951.91,28893.553,33765.7307
"7701","10am",20634.174,44043.71,32080.653,10322.7465
"7702","10am",19566.812,40289.071,26933.236,30762.5399
"7703","10am",16996.483,31261.343,17828.982,9699.6482
"7704","10am",25295.434,17507.013,15375.348,6518.7156
"7705","10am",7760.421,15041.402,6322.613,3400.6869
"7706","10am",11611.12,14855.418,6631.436,2118.7008
"7707","10am",17524.108,16688.984,6431.962,3180.6955
"7708","10am",7816.295,21695.129,11511.719,6091.9808
"7709","10am",12488.821,15409.075,11566.073,4000.728
"7710","10am",7831.77,10118.338,22058.585,5627.5158
"7711","10am",24410.416,20272.981,12741.446,9648.6257
"7712","10am",13076.518,22905.377,8317.822,6597.3765
"7713","10am",10532.609,8635.926,4484.588,974.5518
"7714","10am",13241.618,21279.083,12543.75,8717.1855
"7715","10am",10007.522,11573.844,3686.148,1743.3555
"7716","10am",14019.303,26468.638,17967.451,8526.957
"7801","10am",11302.738,10669.319,8394.849,12379.9597
"7802","10am",6127.482,12024.79,12914.723,17828.6827
"7803","10am",8419.561,22924.308,24530.256,12358.332
"7804","10am",9516.184,7791.354,8927.688,5204.8661
"7805","10am",9039.037,26155.156,22976.174,12787.1137
"7806","10am",18517.7,30796.506,14553.695,7949.4341
"7807","10am",15952.193,14772.7,8402.819,3265.4377
"7808","10am",13240.051,16129.046,5148.327,3520.3149
"7809","10am",9318.186,16649.744,10399.323,11584.1088
"7810","10am",2303.819,5275.857,5783.67,3090.2123
"7811","10am",8678.875,11514.739,16451.22,17243.6844
"7812","10am",11816.667,41281.296,48037.132,53167.4498
"7813","10am",5406.905,8637.176,7681.511,5212.2965
"7814","10am",1639.091,6330.363,5043.695,2631.9862
"7815","10am",5905.943,9385.741,7231.859,3183.2671
"7816","10am",17023.943,31829.454,36024.391,30059.7879
"9101","10am",17553.901,23285.769,22258.051,16635.1983
"9102","10am",8872.536,11720.302,11197.014,5658.3321
"9103","10am",14292.932,14414.77,10685.438,6457.6744
"9104","10am",10228.208,11091.933,5274.615,4613.1919
"9105","10am",14678.996,23001.249,14767.961,12505.7238
"9106","10am",20654.456,23105.553,15251.704,7672.2136
"9107","10am",17957.342,18781.371,11572.356,7551.172
"9108","10am",9330.538,17729.474,8728.57,6006.0078
"9109","10am",12666.122,15708.368,17734.232,8367.3729
"9110","10am",13749.156,15175.326,12149.172,5495.5405
"9111","10am",12045.528,20763.056,18830.366,11785.2159
"9112","10am",7384.305,11208.229,11892.953,6556.4274
"9113","10am",11090.846,19476.194,23390.917,28264.5842
"9114","10am",3037.162,9058.821,13921.293,11339.0855
"9201","10am",24956.73,21064.183,25445.104,19358.9155
"9202","10am",12093.264,20621.656,21546.954,16793.6616
"9203","10am",27183.248,31691.12,46559.741,56389.4304
"9204","10am",22652.375,32383.79,44229.835,33870.2035
"9205","10am",15281.306,37121.909,50742.479,80316.4984
"9206","10am",7802.593,22584.368,28194.614,33147.2502
"9207","10am",5012.144,11951.497,24340.55,30616.2309
"9208","10am",10567.075,14839.218,23073.501,33141.0926
"9209","10am",20305.827,23566.702,38648.741,41561.6184
"9210","10am",14589.364,26333.33,25991.208,40700.878
"9211","10am",11400.915,16012.884,16499.057,19980.571
"9212","10am",8622.738,14712.756,16629.114,19072.3302
"9302","10am",10228.709,12744.795,5066.974,2883.7479
"9303","10am",26495.28,25224.988,28382.024,20004.0812
"9304","10am",38310.957,35872.005,26080.588,22679.1655
"9305","10am",21980.478,12826.074,13732.014,5586.2744
"9306","10am",23409.798,24396.437,18594.459,5939.6002
"9307","10am",20101.592,17977.623,12942.023,7448.9229
"9308","10am",16849.104,14981.98,13634.325,4729.2911
"9309","10am",31864.114,29530.038,21571.637,11577.4656
"9310","10am",24316.157,27697.379,20576.167,3223.8996
"9311","10am",41158.653,24532.828,17891.77,17648.0305
"9312","10am",50903.365,55105.254,45695.427,47282.7113
"9402","10am",20064.161,36836.768,22780.98,18443.3132
"9403","10am",27450.755,32804.517,24810.807,28980.182
"9404","10am",19304.85,19199.418,16290.668,7369.9175
"9405","10am",12069.924,17599.737,20386.515,15841.5147
"9406","10am",22369.458,30196.466,18838.483,16378.8707
"9407","10am",17162.589,26160.396,21151.942,20725.7594
"9408","10am",11203.564,20231.613,18776.355,13812.6015
"9409","10am",23953.036,23975.097,39213.259,31650.324
"9410","10am",8106.661,10826.216,8614.332,5969.6471
"9411","10am",14653.969,13258.539,9413.604,3100.0881
"9412","10am",8034.239,6409.238,5589.455,4237.7505
"9413","10am",12716.674,11466.575,10135.845,3475.4197
"9414","10am",7143.693,5998.678,6117.008,3080.7588
"9501","10am",12463.305,19946.18,18099.771,12545.6893
"9502","10am",19820.211,22017.143,14570.047,8430.4234
"9503","10am",12163.105,12753.151,9026.602,5111.7942
"9504","10am",12334.833,10578.447,5195.144,4741.9842
"9505","10am",16793.283,15126.586,14058.027,6284.0623
"9506","10am",14332.997,14092.637,10110.993,3971.2471
"9507","10am",27342.287,13940.191,10677.266,6163.0872
"9508","10am",18353.542,25382.621,22732.295,10594.0019
"9509","10am",9079.546,13543.399,10162.971,3338.6446
"9510","10am",13157.322,20622.576,11252.616,9487.7223
"9511","10am",15856.187,17876.592,11762.715,10776.8763
"9512","10am",13119.45,11662.448,11728.639,9726.8284
"9513","10am",9192.609,9456.053,7040.519,5183.5618
"7501","11am",24396.643,43857.38,56207.047,86582.037
"7502","11am",21279.844,37821.568,76766.902,98888.593
"7503","11am",26608.433,51159.038,87098.726,98243.066
"7504","11am",11074.345,29512.414,32251.985,42106.369
"7505","11am",15373.491,19995.288,26676.51,58056.366
"7506","11am",23205.995,30130.947,44244.376,40782.857
"7507","11am",23380.376,37836.512,51921.561,60406.153
"7508","11am",11755.501,15459.251,28870.247,48574.128
"7509","11am",29877.524,29816.523,63483.193,89616.33
"7510","11am",16168.764,22473.074,45354.989,63814.183
"7511","11am",21421.937,25176.986,43707.915,55860.848
"7512","11am",33878.035,25992.218,31678.492,42651.872
"7513","11am",35905.961,31246.585,27898.159,33670.364
"7514","11am",32784.851,23734.09,28968.229,33141.097
"7701","11am",21013.744,44864.14,31412.106,10460.907
"7702","11am",19171.279,40057.831,26792.878,30588.603
"7703","11am",19052.87,31758.378,18406.742,10589.641
"7704","11am",24801.115,18157.178,15369.634,6518.716
"7705","11am",8562.918,14747.486,5331.471,3400.687
"7706","11am",11371.145,14450.797,6775.371,2118.701
"7707","11am",18017.587,15662.605,6373.725,2964.807
"7708","11am",9968.353,20287.888,8654.706,6091.981
"7709","11am",12659.345,15096.249,12322.163,5442.262
"7710","11am",7458.533,10469.258,23300.645,5627.516
"7711","11am",24223.494,19096.553,13116.392,7629.786
"7712","11am",12644.751,23686.719,8589.937,6279.358
"7713","11am",10742.476,8957.96,4946.889,1584.916
"7714","11am",13241.618,19974.967,12121.487,9315.044
"7715","11am",10007.522,12160.563,3337.741,1743.355
"7716","11am",14138.689,25047.336,18325.997,8947.12
"7801","11am",11079.342,8826.018,9350.389,12846.689
"7802","11am",5760.756,12024.79,9133.113,15905.157
"7803","11am",8402.784,22578.141,24295.294,14096.13
"7804","11am",10188.623,8142.697,8790.579,4031.269
"7805","11am",8484.694,26704.061,20077.43,11383.279
"7806","11am",18752.859,30676.618,14219.739,7949.434
"7807","11am",15420.502,15395.78,9340.137,2403.597
"7808","11am",13240.051,14838.127,4674.058,4382.155
"7809","11am",9067.399,15826.506,12519.412,11677.697
"7810","11am",2152.106,5222.074,5414.805,2916.129
"7811","11am",8678.875,12330.584,14453.473,17293.145
"7812","11am",12355.045,43386.674,48789.127,54906.804
"7813","11am",5406.905,8897.396,7783.327,6273.228
"7814","11am",1506.529,5360.193,4509.477,2335.033
"7815","11am",4797.939,8991.928,7202.444,2638.186
"7816","11am",17289.845,31183.998,36028.948,30469.081
"9101","11am",17355.185,22879.538,24196.624,16060.864
"9102","11am",7358.336,12542.007,10002.769,6025.636
"9103","11am",14900.011,14126.958,12270.262,6604.888
"9104","11am",9268.579,10953.732,5064.259,4877.669
"9105","11am",14809.841,21965.389,14984.765,11787.373
"9106","11am",22359.564,20823.83,15685.154,7505.066
"9107","11am",17168.272,18645.435,11663.521,7689.382
"9108","11am",9326.265,17597.118,7437.597,5764.083
"9109","11am",11842.843,15245.625,18435.942,8708.67
"9110","11am",13323.582,14286.27,12275.824,4977.043
"9111","11am",11678.226,22774.087,19000.001,11019.45
"9112","11am",9097.847,11800.257,10605.383,6559.297
"9113","11am",11622.208,18433.352,23930.334,26677.98
"9114","11am",3037.162,9239.503,14751.909,11290.317
"9201","11am",24814.182,23705.462,26418.909,20541.395
"9202","11am",12605.835,18204.598,24252.521,16286.074
"9203","11am",26650.005,31718.329,43934.799,54617.382
"9204","11am",23342.003,33772.967,44590.461,34752.957
"9205","11am",16527.284,40602.953,56942.462,86448.177
"9206","11am",7802.593,24602.332,27553.278,34889.496
"9207","11am",3857.27,11988.076,21822.316,29763.776
"9208","11am",11205.243,14534.336,24617.296,34129.088
"9209","11am",20572.533,23700.013,38710.434,42224.77
"9210","11am",13999.898,25574.105,27696.287,38778.35
"9211","11am",11266.523,15400.258,17300.522,19648.363
"9212","11am",8338.934,15119.354,16169.671,19580.515
"9302","11am",11255.574,11165.038,5398.373,2883.748
"9303","11am",23001.254,22634.941,27905.563,19978.56
"9304","11am",43043.512,36644.436,25436.573,21077.241
"9305","11am",22427.359,11734.74,13292.246,5085.286
"9306","11am",20350.26,25411.07,17193.816,8504.525
"9307","11am",21316.133,18001.836,12230.589,4255.722
"9308","11am",17038.567,13983.273,13266.103,5256.191
"9309","11am",27537.4,27870.018,20148.232,13068.586
"9310","11am",24259.067,29824.345,23198.213,2790.4
"9311","11am",38434.769,25328.218,18243.579,17677.084
"9312","11am",49980.026,57724.091,46514.359,48245.293
"9402","11am",19105.559,37506.445,21771.761,19192.153
"9403","11am",26466.102,28983.894,25277.296,28778.558
"9404","11am",20146.931,19449.366,17432.701,7318.992
"9405","11am",11950.506,17780.721,21556.069,15776.732
"9406","11am",20519.445,29962.555,19028.248,17507.288
"9407","11am",16350.925,26162.756,21332.871,22209.297
"9408","11am",10393.58,19979.486,18987.754,13810.173
"9409","11am",24110.621,22794.677,35562.374,29593.48
"9410","11am",8502.366,10662.637,8223.265,5501.812
"9411","11am",14664.795,12804.289,10220.227,2691.391
"9412","11am",7564.114,6059.201,5197.759,3773.61
"9413","11am",13350.955,12081.721,9621.182,3522.98
"9414","11am",7548.567,6300.251,5722.495,3050.007
"9501","11am",12914.895,18405.638,18588.267,11949.431
"9502","11am",17887.589,23446.926,13445.14,8792.412
"9503","11am",11677.429,13648.46,8659.221,4729.293
"9504","11am",12168.75,10626.794,4960.696,5481.955
"9505","11am",17286.426,18123.552,14058.027,8035.163
"9506","11am",16107.225,14489.561,9954.4,4210.585
"9507","11am",29075.195,11635.022,10805.913,6316.451
"9508","11am",18004.969,26828.512,22677.031,11347.056
"9509","11am",10530.606,12747.333,10044.371,3952.025
"9510","11am",12573.833,19266.596,11172.179,9300.508
"9511","11am",13350.961,18429.744,13228.22,10734.625
"9512","11am",13584.508,11860.226,11313.704,9072.002
"9513","11am",8903.517,8647.649,7458.964,5839.677
"7501","12am",23606.12,44150.199,60302.632,89824.086
"7502","12am",18872.573,35830.005,81969.988,101293.67
"7503","12am",26923.542,49226.443,87103.865,95558.019
"7504","12am",13337.457,28127.534,33947.171,40992.785
"7505","12am",15210.035,20638.149,28310.208,55181.711
"7506","12am",22632.157,29149.018,48837.386,42048.427
"7507","12am",22866.996,37820.587,48624.364,60713.891
"7508","12am",12021.595,18116.45,31619.253,44336.788
"7509","12am",32044.061,35361.538,64433.8,83398.471
"7510","12am",16019.697,23246.306,47431.675,60832.36
"7511","12am",19906.543,25990.323,40911.276,53329.804
"7512","12am",35376.608,25378.058,30743.343,40312.416
"7513","12am",37561.108,31594.445,27921.155,30235.889
"7514","12am",29479.463,23632.595,26568.572,33326.65
"7701","12am",21644.981,45042.459,31966.45,11885.845
"7702","12am",19732.243,38583.681,27001.132,30687.284
"7703","12am",15599.475,31006.108,17688.019,10314.589
"7704","12am",24706.492,18213.693,15281.595,5954.69
"7705","12am",8891.797,13092.765,5624.207,3108.209
"7706","12am",11311.212,14724.564,6407.024,2118.701
"7707","12am",17731.689,15549.345,6467.018,3180.696
"7708","12am",7825.604,19610.861,8751.99,7369.404
"7709","12am",13121.385,14240.178,10378.282,5952.706
"7710","12am",7598.199,11832.913,22985.82,5326.853
"7711","12am",24341.167,21323.704,13806.604,8589.112
"7712","12am",11782.979,22149.029,8589.937,5176.855
"7713","12am",10720.308,8096.791,4513.657,1258.049
"7714","12am",13191.485,20872.194,12095.324,8983.158
"7715","12am",10516.445,12654.495,3477.179,1320.776
"7716","12am",14562.224,26385.991,17985.505,8216.622
"7801","12am",13590.364,8547.669,8839.302,11981.992
"7802","12am",6127.482,11729.856,9297.349,15609.154
"7803","12am",8572.31,21966.876,21841.524,15182.339
"7804","12am",9764.928,8004.681,8912.345,2740.433
"7805","12am",8529.656,26797.675,20145.413,11454.183
"7806","12am",18326.745,28996.313,13705.774,8000.586
"7807","12am",14443.753,14934.079,8882.32,3265.438
"7808","12am",14568.772,14299.33,5464.93,3520.315
"7809","12am",10114.077,14724.335,12192.075,10099.044
"7810","12am",2523.66,5302.554,4940.724,2813.927
"7811","12am",8131.243,12064.916,15019.041,14591.229
"7812","12am",12310.617,44092.103,51477.771,55076.65
"7813","12am",5485.694,9342.288,7716.675,6329.222
"7814","12am",1373.172,5791.779,3673.511,2390.94
"7815","12am",5358.733,9576.986,7544.628,2861.432
"7816","12am",16992.829,31628.496,36167.48,30392.134
"9101","12am",16876.165,23979.859,22907.121,16060.864
"9102","12am",8191.863,12163.137,9408.826,5665.794
"9103","12am",15494.728,15036.976,12035.243,6560.709
"9104","12am",8912.801,9733.902,6817.43,4439.318
"9105","12am",13439.279,22143.97,13560.678,11787.373
"9106","12am",21169.564,21241.438,16213.412,6458.43
"9107","12am",18120.436,17790.045,11367.957,8019.171
"9108","12am",8937.519,16961.716,9097.021,6230.903
"9109","12am",12157.267,14239.728,18346.453,8631.616
"9110","12am",13246.19,14452.078,11073.212,5468.131
"9111","12am",11475.359,22032.638,19291.625,11501.236
"9112","12am",9079.486,11554.087,10795.387,7354.619
"9113","12am",12029.916,18639.826,25701.121,24418.408
"9114","12am",3037.162,9496.221,13071.627,12014.361
"9201","12am",27380.467,22960.287,26188.847,19518.376
"9202","12am",12322.907,17938.897,22316.685,16612.769
"9203","12am",26182.335,32240.513,46991.43,56785.266
"9204","12am",23884.876,31060.702,44414.2,33130.62
"9205","12am",16431.028,40638.418,54968.456,85624.31
"9206","12am",7537.32,24746.598,29333.443,34005.161
"9207","12am",4271.325,11346.501,19758.766,31597.916
"9208","12am",10450.346,15490.9,24212.204,34115.697
"9209","12am",20108.614,24486.02,37044.505,42703.711
"9210","12am",14260.623,24529.515,27314.273,39817.222
"9211","12am",11465.194,15705.682,16138.803,20033.492
"9212","12am",9012.126,15009.328,16094.734,19869.433
"9302","12am",10043.351,12172.591,4955.709,3073.294
"9303","12am",24775.047,24546.778,23285.706,20631.539
"9304","12am",41404.639,35109.925,23213.573,22818.166
"9305","12am",22271.04,12115.87,11943.195,4954.493
"9306","12am",21743.686,25388.069,18914.528,9926.675
"9307","12am",19468.925,18774.58,12458.538,3436.682
"9308","12am",16998.307,15136.612,12657.386,4972.874
"9309","12am",32030.751,26496.941,20019.257,11989.209
"9310","12am",24605.298,28797.96,21659.859,2901.313
"9311","12am",38849.206,23449.204,19417.327,18938.404
"9312","12am",47673.499,56699.593,44281.535,47055.401
"9402","12am",20334.841,37188.928,22938.057,16090.85
"9403","12am",26374.304,30600.559,24202.355,29592.691
"9404","12am",19707.127,19093.526,17429.256,7488.903
"9405","12am",10446.865,18813.541,21992.777,15031.03
"9406","12am",19592.97,30623.979,19916.316,17282.309
"9407","12am",17175.798,27731.299,21041.635,21652.29
"9408","12am",10615.895,20424.664,18366.638,14290.911
"9409","12am",25302.453,22325.337,31413.11,29624.357
"9410","12am",9052.686,10478.822,8059.868,5582.625
"9411","12am",15905.333,12152.152,9549,2848.116
"9412","12am",7705.622,5276.288,4571.067,4179.384
"9413","12am",13017.684,12520.865,11053.463,3342.937
"9414","12am",6986.987,5900.367,5470.7,3228.972
"9501","12am",12613.167,18052.855,18308.949,11785.401
"9502","12am",19081.408,24384.511,13200.64,8420.045
"9503","12am",11975.949,13004.383,9172.156,3876.451
"9504","12am",13777.627,9175.832,6242.201,6227.043
"9505","12am",17187.212,18424.351,13271.964,8223.743
"9506","12am",15132.176,14698.991,9037.739,4648.619
"9507","12am",26675.001,12231.572,11255.172,6177.703
"9508","12am",17789.666,26908.864,21660.206,10199.7
"9509","12am",9845.268,12369.708,10576.022,4632.525
"9510","12am",11826.333,22113.868,10939.639,8711.813
"9511","12am",14034.989,17092.198,13530.869,9496.083
"9512","12am",13138.624,12229.46,11155.484,8851.04
"9513","12am",9147.064,8737.229,7762.262,5899.377
"7501","1pm",22397.961,45979.254,62220.3,94300.09
"7502","1pm",19015.326,36588.687,88443.405,102062.785
"7503","1pm",26125.056,46316.643,84308.743,99277.208
"7504","1pm",12245.022,27966.814,38371.522,42047.063
"7505","1pm",14916.155,23302.357,27480.58,57056.231
"7506","1pm",20515.245,29281.237,50716.626,39829.767
"7507","1pm",22650.81,31492.396,45690.526,65832.295
"7508","1pm",11845.414,20566.101,30631.905,46543.52
"7509","1pm",30177.123,29978.788,63578.688,83602.987
"7510","1pm",17858.875,27687.949,48544.674,61674.79
"7511","1pm",18877.206,25551.651,42836.271,55270.765
"7512","1pm",35763.474,26377.967,33865.847,38342.02
"7513","1pm",38060.321,31451.635,25727.987,27860.047
"7514","1pm",32590.942,24161.202,25075.663,29862.143
"7701","1pm",23487.816,42843.666,33507.092,10741.405
"7702","1pm",19479.34,38261.129,25723.962,30874.421
"7703","1pm",15634.955,30650.802,18500.754,8813.92
"7704","1pm",24199.382,18051.045,14984.667,5985.17
"7705","1pm",8814.805,15127.527,5247.133,3516.394
"7706","1pm",10630.806,14697.325,6790.601,1680.036
"7707","1pm",19845.902,15724.536,6394.681,3115.081
"7708","1pm",7669.672,19518.074,7904.349,8973.835
"7709","1pm",14125.531,15078.559,9178.553,5515.811
"7710","1pm",6713.843,11215.563,22773.516,4802.746
"7711","1pm",23662.993,22400.026,14714.818,8434.003
"7712","1pm",11528.122,21263.356,8331.834,6599.105
"7713","1pm",9985.25,7702.211,4281.554,1379.931
"7714","1pm",13013.627,20532.324,12785.682,8946.816
"7715","1pm",10233.445,12977.894,4211.124,1320.776
"7716","1pm",14419.073,26512.536,14770.466,7462.654
"7801","1pm",13590.364,8988.457,10860.258,13008.833
"7802","1pm",6559.782,11698.782,11104.101,16731.672
"7803","1pm",9380.355,22322.02,24509.975,14441.681
"7804","1pm",8808.36,7144.277,8538.422,2752.615
"7805","1pm",8869.378,27946.922,20254.55,11454.183
"7806","1pm",18682.34,27010.571,12310.786,8258.499
"7807","1pm",13582.278,12932.165,9180.233,3216.342
"7808","1pm",14795.593,15652.321,5306.053,3744.073
"7809","1pm",10154.191,14876.364,11452.507,9549.906
"7810","1pm",2680.685,5461.768,3916.159,3316.618
"7811","1pm",8040.233,14011.935,14650.107,15780.702
"7812","1pm",13691.643,40246.782,49228.747,54864.533
